KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000846001,T000846002,T000846003,T000846004,T000846005,T000846006,T000846007,T000846008,T000846009,T000846010,T000846011,T000846012,T000846013,T000846014,T000846015,T000846016,T000846017,T000846018,T000846019,T000846020,T000846021,T000846022,T000846023,T000846024,T000846025,T000846026,T000846027,T000846028,T000846029,T000846030,T000846031,T000846032,T000846033,T000846034,T000846035,T000846036,T000846037,T000846038,T000846039,T000846040,T000846041
,,,,Å@êlå˚ëçêî,Å@êlå˚ëçêîÅ@íj,Å@êlå˚ëçêîÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇQêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇRêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇSêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇTêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇUêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—ÇÃàÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃàÍî ê¢ë—êî,Å@äjâ∆ë∞ÇÃàÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃàÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈàÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈàÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@çÇóÓíPêgÇÃàÍî ê¢ë—êî,Å@çÇóÓïvïwÇÃÇ›ÇÃàÍî ê¢ë—êî
53384468,2,53384456,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53384472,0,,,125,66,59,13,6,7,112,60,52,58,32,26,106,57,49,54,28,26,24,13,11,0,0,0,46,46,10,18,6,3,5,4,0,36,27,9,3,37,0,9,11
53384473,2,53384463,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53384478,2,53384479,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53384479,1,,53384478,12,5,7,0,0,0,17,8,9,4,3,1,17,8,9,13,5,8,9,3,6,0,0,0,6,6,3,4,2,0,0,0,0,6,6,0,0,8,0,2,4
53384480,0,,,12,6,6,2,1,1,10,5,5,4,3,1,10,5,5,6,2,4,5,2,3,0,0,0,6,6,2,3,0,1,0,0,0,4,4,0,1,5,0,2,1
53384481,0,,,18,10,8,0,0,0,18,10,8,11,7,4,18,10,8,7,3,4,1,0,1,0,0,0,6,6,0,3,1,1,1,0,0,6,5,1,0,4,0,0,2
53384482,0,,,48,21,27,2,2,0,46,19,27,23,9,14,46,19,27,23,10,13,18,9,9,0,0,0,21,21,7,8,1,3,2,0,0,14,12,2,1,17,0,7,5
53384484,2,53384463,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53384485,0,,,15,8,7,0,0,0,11,6,5,2,1,1,11,6,5,9,5,4,8,5,3,0,0,0,9,9,5,3,0,1,0,0,0,3,2,1,0,7,0,4,1
53384492,0,,,16,5,11,2,0,2,14,5,9,7,4,3,14,5,9,7,1,6,6,1,5,0,0,0,8,8,3,3,1,1,0,0,0,5,4,1,1,6,0,3,1
53384493,0,,,16,8,8,0,0,0,16,8,8,7,5,2,16,8,8,9,3,6,7,2,5,0,0,0,11,11,7,3,1,0,0,0,0,4,4,0,0,7,0,4,2
53384496,0,,,26,14,12,0,0,0,26,14,12,12,6,6,25,14,11,14,8,6,7,2,5,0,0,0,15,15,9,4,1,0,0,1,0,6,5,1,0,12,0,7,2
53384499,0,,,16,6,10,0,0,0,16,6,10,6,2,4,16,6,10,10,4,6,8,3,5,0,0,0,10,10,5,4,1,0,0,0,0,5,5,0,0,6,0,1,3
53384501,0,,,600,262,338,109,48,61,488,212,276,356,160,196,464,203,261,132,52,80,49,15,34,3,1,2,213,213,39,59,48,46,14,5,2,168,140,28,32,90,4,17,16
53384502,0,,,1508,735,773,234,122,112,1257,605,652,887,449,438,1175,564,611,370,156,214,199,73,126,11,3,8,551,550,128,156,94,106,51,13,2,415,340,75,50,250,22,51,65
53384503,0,,,993,454,539,128,61,67,865,393,472,595,276,319,805,362,443,270,117,153,111,44,67,15,8,7,353,352,57,118,80,50,30,13,4,293,234,59,27,184,0,30,45
53384504,0,,,1397,674,723,210,105,105,1187,569,618,807,404,403,1116,533,583,380,165,215,177,85,92,4,2,2,493,493,81,163,98,89,39,18,5,411,333,78,53,243,3,33,75
53384505,0,,,390,193,197,56,34,22,334,159,175,243,123,120,310,151,159,91,36,55,39,13,26,3,2,1,138,138,24,44,33,15,14,7,1,113,91,22,20,63,2,14,15
53384506,0,,,527,267,260,66,41,25,459,225,234,304,154,150,432,211,221,155,71,84,74,33,41,1,0,1,176,176,29,47,41,32,14,8,5,146,110,36,14,107,0,20,23
53384507,0,,,587,280,307,87,45,42,481,222,259,327,152,175,449,208,241,154,70,84,75,34,41,0,0,0,194,194,25,52,47,44,17,8,1,164,126,38,17,103,0,20,29
53384508,0,,,841,407,434,141,76,65,684,323,361,505,240,265,641,308,333,179,83,96,84,38,46,2,0,2,309,308,57,102,58,61,21,7,2,244,202,42,33,121,1,21,37
53384509,0,,,578,256,322,37,14,23,538,239,299,283,140,143,507,220,287,255,99,156,169,58,111,1,0,1,171,170,31,56,34,25,17,4,3,137,97,40,11,107,1,13,25
53384512,0,,,1095,522,573,149,85,64,937,431,506,629,313,316,890,406,484,308,118,190,167,49,118,4,1,3,370,369,56,111,83,74,31,10,4,306,235,71,43,193,5,23,44
53384513,0,,,978,454,524,129,60,69,847,392,455,531,264,267,805,371,434,316,128,188,180,63,117,4,0,4,347,346,93,81,77,50,27,14,4,250,194,56,30,186,15,49,37
53384514,0,,,1416,687,729,170,91,79,1244,594,650,798,394,404,1170,560,610,446,200,246,233,94,139,9,3,6,524,523,109,168,108,77,39,15,7,409,324,85,46,302,7,65,82
53384515,0,,,1381,649,732,180,88,92,1200,560,640,788,377,411,1125,524,601,412,183,229,217,84,133,6,2,4,536,536,118,175,121,84,24,7,7,413,351,62,48,275,10,67,83
53384516,0,,,584,284,300,89,39,50,495,245,250,385,195,190,431,211,220,110,50,60,48,19,29,0,0,0,185,185,22,44,45,45,20,4,5,163,140,23,13,72,0,12,22
53384517,0,,,931,450,481,108,58,50,819,390,429,514,259,255,764,362,402,305,131,174,173,70,103,4,1,3,311,310,50,95,59,66,28,9,3,256,201,55,20,181,1,36,63
53384518,0,,,500,251,249,45,23,22,438,221,217,249,128,121,428,213,215,189,93,96,99,50,49,4,1,3,151,150,23,44,36,25,9,10,3,123,87,36,11,114,0,19,26
53384519,0,,,470,246,224,41,29,12,428,216,212,277,153,124,408,204,204,151,63,88,96,41,55,1,1,0,151,151,24,41,25,35,16,4,6,127,75,52,11,105,0,16,18
53384522,0,,,907,427,480,144,67,77,763,360,403,535,262,273,725,343,382,228,98,130,105,41,64,4,1,3,322,322,57,102,65,58,26,9,5,264,213,51,39,161,7,29,39
53384523,0,,,1521,784,737,169,93,76,1346,691,655,846,448,398,1291,658,633,500,243,257,226,95,131,2,0,2,501,498,132,152,91,76,34,11,2,364,293,71,48,251,22,58,62
53384524,0,,,2012,950,1062,213,120,93,1796,828,968,1094,556,538,1724,789,935,702,272,430,403,141,262,5,1,4,741,735,233,215,151,80,37,16,3,501,402,99,61,364,38,89,96
53384525,0,,,2394,1136,1258,286,145,141,2104,990,1114,1387,689,698,1992,931,1061,717,301,416,390,140,250,10,4,6,936,934,261,277,190,136,50,16,4,669,568,101,79,444,32,118,120
53384526,0,,,1501,704,797,216,114,102,1285,590,695,894,428,466,1194,537,657,391,162,229,194,75,119,2,1,1,534,532,111,147,115,96,40,14,9,419,342,77,61,258,10,59,68
53384527,0,,,511,249,262,84,42,42,419,202,217,287,144,143,393,189,204,132,58,74,61,24,37,0,0,0,169,169,20,52,40,35,8,11,3,147,121,26,17,86,0,11,28
53384528,0,,,702,316,386,65,40,25,630,272,358,366,184,182,600,256,344,264,88,176,171,46,125,5,2,3,228,225,49,62,60,33,11,5,5,174,129,45,17,118,3,21,27
53384529,0,,,157,70,87,11,2,9,146,68,78,84,45,39,144,67,77,62,23,39,39,13,26,2,0,2,55,55,8,19,13,8,4,2,1,47,31,16,3,42,0,7,9
53384532,1,,53384533;53384542,158,79,79,12,7,5,151,75,76,86,43,43,143,72,71,65,32,33,32,14,18,0,0,0,58,58,14,22,5,11,5,1,2,46,32,14,3,45,0,9,8
53384533,2,53384532,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53384534,0,,,581,278,303,75,40,35,505,237,268,329,170,159,475,220,255,176,67,109,86,28,58,2,0,2,229,229,62,71,37,40,11,7,1,165,131,34,15,127,5,34,32
53384535,0,,,2939,1379,1560,409,214,195,2525,1163,1362,1686,816,870,2386,1097,1289,839,347,492,444,164,280,11,5,6,1190,1188,338,356,234,174,60,21,5,837,739,98,118,562,28,166,157
53384536,0,,,2368,1088,1280,433,211,222,1933,875,1058,1429,669,760,1773,787,986,504,206,298,231,82,149,12,7,5,913,913,233,257,182,155,70,10,6,677,599,78,127,368,11,118,96
53384537,0,,,1699,796,903,264,123,141,1396,655,741,992,483,509,1302,600,702,404,172,232,214,79,135,1,0,1,602,600,128,160,136,115,41,16,4,454,376,78,79,250,9,64,57
53384538,0,,,1581,725,856,186,94,92,1390,628,762,882,427,455,1294,585,709,508,201,307,284,97,187,8,0,8,567,566,163,136,104,98,45,14,6,400,315,85,48,294,5,89,62
53384539,0,,,408,196,212,34,17,17,374,179,195,233,116,117,356,168,188,141,63,78,62,26,36,1,0,1,152,152,26,49,38,28,9,1,1,126,98,28,3,95,1,14,20
53384542,2,53384532,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53384543,0,,,61,34,27,8,5,3,53,29,24,29,17,12,50,26,24,24,12,12,8,3,5,1,0,1,26,26,9,8,4,2,2,1,0,17,15,2,2,19,0,8,2
53384544,0,,,809,370,439,80,36,44,729,334,395,408,198,210,691,316,375,321,136,185,163,52,111,3,1,2,263,262,45,85,56,39,20,12,5,214,168,46,20,164,0,30,42
53384545,0,,,1440,704,736,166,78,88,1274,626,648,838,420,418,1211,589,622,436,206,230,222,101,121,3,0,3,524,521,85,165,123,106,28,11,3,435,344,91,48,280,2,37,81
53384546,0,,,1197,579,618,156,90,66,1041,489,552,705,338,367,982,458,524,336,151,185,151,65,86,2,0,2,457,456,105,140,93,86,21,10,1,350,310,40,43,225,8,67,57
53384547,0,,,2058,971,1087,285,153,132,1766,815,951,1093,520,573,1660,760,900,673,295,378,320,113,207,18,5,13,794,788,202,256,153,109,52,15,1,578,501,77,51,442,8,127,130
53384548,0,,,3038,1461,1577,327,173,154,2698,1278,1420,1651,821,830,2565,1214,1351,1047,457,590,562,227,335,19,5,14,1221,1221,312,424,227,142,79,27,10,901,729,172,91,719,17,176,197
53384549,0,,,1071,527,544,94,49,45,938,457,481,618,313,305,880,423,457,320,144,176,153,61,92,6,1,5,417,417,106,131,89,44,33,7,7,302,244,58,32,221,3,50,54
53384553,0,,,449,226,223,52,27,25,397,199,198,226,116,110,383,189,194,171,83,88,93,42,51,1,0,1,155,155,24,51,31,26,15,5,3,131,91,40,10,113,0,19,26
53384554,0,,,568,268,300,57,27,30,511,241,270,314,154,160,485,228,257,197,87,110,100,39,61,1,0,1,197,197,37,55,48,26,19,6,6,159,114,45,13,137,0,28,26
53384555,0,,,407,205,202,37,17,20,370,188,182,261,137,124,358,182,176,109,51,58,56,25,31,5,1,4,147,147,28,49,29,21,13,5,2,118,88,30,12,82,0,17,13
53384556,0,,,1183,582,601,162,89,73,1008,485,523,677,334,343,933,444,489,331,151,180,153,65,88,0,0,0,415,415,73,131,89,59,43,13,7,335,274,61,30,229,2,49,65
53384557,0,,,1137,562,575,136,69,67,983,482,501,640,324,316,929,452,477,343,158,185,170,77,93,6,1,5,410,410,73,121,102,77,22,10,5,327,267,60,28,236,2,46,51
53384558,0,,,1504,698,806,162,65,97,1336,629,707,746,388,358,1262,586,676,590,241,349,351,121,230,2,0,2,528,527,118,176,101,61,47,16,8,405,319,86,36,341,1,80,92
53384559,0,,,604,298,306,65,28,37,528,264,264,316,165,151,500,247,253,212,99,113,99,48,51,0,0,0,216,216,42,64,49,32,18,9,2,171,122,49,14,139,0,28,37
53384561,1,,53384571,23,11,12,0,0,0,27,13,14,5,3,2,27,13,14,22,10,12,10,5,5,0,0,0,12,12,5,6,2,1,0,0,0,9,8,1,0,14,0,5,5
53384562,0,,,106,50,56,4,1,3,102,49,53,61,32,29,102,49,53,41,17,24,24,10,14,1,0,1,40,40,7,13,11,5,4,0,0,33,24,9,1,26,0,6,5
53384563,0,,,122,57,65,4,2,2,118,55,63,73,35,38,113,53,60,45,20,25,33,14,19,0,0,0,42,42,6,14,6,11,4,1,0,36,28,8,1,27,0,5,10
53384564,0,,,45,23,22,6,2,4,39,21,18,25,15,10,37,20,17,14,6,8,9,3,6,0,0,0,16,16,3,4,3,5,1,0,0,13,12,1,2,10,0,2,2
53384565,0,,,401,195,206,46,26,20,355,169,186,228,112,116,324,151,173,127,57,70,58,23,35,11,6,5,154,154,40,45,37,16,8,6,2,113,96,17,11,93,0,32,18
53384566,0,,,349,163,186,30,13,17,319,150,169,167,81,86,312,147,165,152,69,83,75,31,44,0,0,0,132,132,27,49,24,19,7,3,3,104,72,32,5,98,1,21,23
53384567,0,,,914,451,463,101,56,45,805,391,414,534,262,272,753,359,394,271,129,142,125,50,75,3,0,3,322,322,55,107,68,47,25,15,5,262,202,60,25,181,0,31,53
53384568,0,,,248,124,124,20,11,9,228,113,115,139,75,64,212,103,109,89,38,51,51,19,32,3,1,2,89,89,18,27,20,13,5,4,2,71,48,23,4,58,0,10,16
53384569,0,,,281,141,140,18,10,8,263,131,132,154,86,68,245,119,126,109,45,64,50,15,35,1,1,0,109,109,22,42,20,15,5,5,0,87,65,22,4,80,0,17,20
53384570,0,,,11,4,7,0,0,0,11,4,7,0,0,0,11,4,7,11,4,7,10,3,7,0,0,0,9,9,7,2,0,0,0,0,0,2,2,0,0,9,0,7,2
53384571,2,53384561,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53384575,0,,,23,10,13,0,0,0,23,10,13,14,7,7,22,10,12,9,3,6,5,1,4,0,0,0,7,7,1,0,3,2,1,0,0,6,3,3,0,5,0,1,0
53384576,0,,,257,125,132,23,16,7,229,108,121,141,68,73,214,102,112,88,40,48,46,19,27,5,4,1,96,96,26,25,19,11,11,3,1,68,51,17,4,62,0,18,9
53384577,0,,,1078,525,553,153,86,67,888,416,472,583,284,299,831,389,442,305,132,173,143,60,83,2,0,2,376,375,74,101,83,67,27,16,7,288,215,73,41,208,4,42,50
53384578,0,,,74,34,40,9,5,4,65,29,36,44,19,25,61,28,33,21,10,11,13,7,6,0,0,0,26,26,5,10,4,2,2,2,1,21,16,5,2,13,0,2,4
53384579,0,,,333,162,171,44,29,15,289,133,156,189,84,105,274,126,148,100,49,51,55,24,31,2,1,1,127,127,34,40,24,12,8,5,4,92,75,17,9,78,0,24,14
53384582,0,,,9,5,4,0,0,0,9,5,4,6,3,3,9,5,4,3,2,1,1,1,0,0,0,0,4,4,2,0,1,1,0,0,0,2,2,0,0,2,0,0,0
53384583,0,,,110,52,58,7,5,2,103,47,56,65,35,30,95,44,51,38,12,26,18,5,13,0,0,0,39,39,11,11,7,3,0,5,2,27,15,12,2,28,0,6,4
53384584,0,,,224,115,109,19,10,9,205,105,100,108,60,48,202,104,98,97,45,52,48,23,25,1,0,1,88,88,22,29,20,9,2,4,2,64,49,15,6,62,0,16,15
53384585,0,,,12,6,6,0,0,0,12,6,6,8,5,3,12,6,6,4,1,3,3,1,2,0,0,0,4,4,1,1,1,0,0,1,0,3,2,1,0,3,0,1,1
53384586,0,,,282,139,143,19,10,9,263,129,134,149,77,72,253,127,126,114,52,62,72,29,43,1,0,1,109,109,28,33,24,13,5,4,2,80,63,17,2,79,1,19,22
53384587,0,,,557,252,305,38,22,16,515,228,287,275,141,134,499,219,280,240,87,153,147,48,99,2,1,1,216,215,48,81,45,20,12,5,4,164,119,45,10,158,0,38,36
53384589,0,,,216,115,101,15,11,4,200,103,97,106,55,51,192,97,95,94,48,46,53,28,25,1,1,0,75,75,16,26,9,10,5,7,2,59,34,25,5,64,0,10,13
53384590,0,,,53,24,29,2,0,2,51,24,27,23,13,10,49,23,26,28,11,17,19,7,12,0,0,0,25,25,12,8,2,0,0,2,1,13,9,4,0,21,0,9,4
53384591,0,,,83,39,44,6,3,3,77,36,41,33,19,14,75,35,40,44,17,27,24,9,15,0,0,0,36,36,12,14,4,2,1,3,0,24,17,7,1,31,0,10,8
53384592,0,,,162,78,84,21,12,9,141,66,75,71,38,33,130,59,71,70,28,42,36,12,24,0,0,0,57,57,14,21,7,6,5,0,4,43,31,12,4,46,0,10,12
53384593,0,,,36,17,19,3,3,0,33,14,19,14,9,5,32,14,18,19,5,14,12,3,9,0,0,0,16,16,5,8,0,0,3,0,0,11,9,2,1,14,0,4,4
53384594,0,,,62,33,29,4,3,1,58,30,28,21,13,8,58,30,28,37,17,20,24,13,11,0,0,0,26,26,6,11,6,0,2,1,0,19,13,6,0,24,0,6,8
53384595,0,,,407,204,203,40,23,17,367,181,186,227,116,111,348,169,179,140,65,75,70,30,40,1,1,0,140,140,27,42,26,21,12,10,2,112,74,38,10,93,0,16,19
53384596,0,,,473,234,239,42,26,16,430,207,223,271,134,137,400,195,205,159,73,86,75,34,41,1,0,1,173,173,29,54,43,31,13,3,0,142,115,27,13,106,0,15,29
53384597,0,,,443,222,221,40,18,22,403,204,199,251,132,119,379,188,191,152,72,80,85,36,49,2,0,2,158,158,29,47,38,25,12,5,2,129,95,34,10,102,0,18,24
53384598,0,,,26,15,11,1,1,0,25,14,11,14,7,7,25,14,11,11,7,4,7,4,3,0,0,0,10,10,2,2,4,2,0,0,0,8,5,3,1,8,0,1,1
53384599,0,,,111,55,56,10,7,3,101,48,53,68,33,35,93,44,49,33,15,18,16,7,9,0,0,0,35,35,8,9,6,2,3,5,2,27,15,12,1,24,0,4,3
53384604,2,53384624,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53384610,0,,,55,22,33,8,0,8,47,22,25,33,16,17,41,19,22,14,6,8,8,4,4,0,0,0,18,18,3,7,2,1,3,1,1,15,10,5,2,11,0,1,3
53384620,0,,,24,11,13,2,1,1,22,10,12,14,7,7,21,10,11,8,3,5,4,1,3,0,0,0,9,9,0,5,2,2,0,0,0,9,8,1,0,5,0,0,1
53384624,1,,53384604,5,3,2,0,0,0,11,6,5,5,2,3,11,6,5,6,4,2,2,2,0,0,0,0,3,3,1,2,2,0,0,0,0,4,4,0,0,4,0,1,1
53384640,2,53384650,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53384650,1,,53384640,165,77,88,11,3,8,155,75,80,78,40,38,148,71,77,77,35,42,44,20,24,2,0,2,62,62,11,24,13,10,3,1,1,52,36,16,2,50,0,9,15
53384660,0,,,755,363,392,85,43,42,670,320,350,425,207,218,616,295,321,245,113,132,142,62,80,1,0,1,268,268,43,90,61,40,23,6,5,224,183,41,14,161,0,29,54
53384661,0,,,174,81,93,20,7,13,154,74,80,93,46,47,147,70,77,61,28,33,29,12,17,1,1,0,64,64,13,19,16,9,4,2,1,50,36,14,4,41,0,10,10
53384663,0,,,10,4,6,0,0,0,10,4,6,5,2,3,10,4,6,5,2,3,3,1,2,0,0,0,4,4,1,2,0,0,1,0,0,3,2,1,0,3,0,0,2
53384670,0,,,150,77,73,8,5,3,142,72,70,68,39,29,136,68,68,74,33,41,44,19,25,1,0,1,61,61,13,28,9,4,4,3,0,48,34,14,1,49,0,10,13
53384671,0,,,605,297,308,56,32,24,549,265,284,288,151,137,521,252,269,261,114,147,169,70,99,2,0,2,198,197,40,67,40,18,15,13,4,156,117,39,15,132,1,25,38
53384672,0,,,361,173,188,31,12,19,329,160,169,164,89,75,309,151,158,165,71,94,86,40,46,0,0,0,140,140,33,52,27,11,7,7,3,105,79,26,4,105,0,23,33
53384673,0,,,114,57,57,8,3,5,106,54,52,58,27,31,97,49,48,48,27,21,24,12,12,2,0,2,45,45,12,16,5,7,3,2,0,32,24,8,0,34,0,10,10
53384674,0,,,27,14,13,2,1,1,25,13,12,17,10,7,23,11,12,8,3,5,5,2,3,0,0,0,10,10,2,4,0,3,1,0,0,8,6,2,0,6,0,2,1
53384681,0,,,102,45,57,3,2,1,99,43,56,42,22,20,98,42,56,57,21,36,40,13,27,0,0,0,33,32,6,13,7,4,1,1,0,26,22,4,0,26,0,6,4
53384682,0,,,39,19,20,0,0,0,39,19,20,19,10,9,39,19,20,20,9,11,5,2,3,0,0,0,19,19,7,7,3,1,1,0,0,12,10,2,0,14,0,4,5
53384683,0,,,22,9,13,1,0,1,21,9,12,13,6,7,21,9,12,8,3,5,5,2,3,0,0,0,10,10,4,2,2,2,0,0,0,5,5,0,1,6,0,3,1
53384684,1,,53384694,45,26,19,1,1,0,47,26,21,25,15,10,46,25,21,22,11,11,17,7,10,1,0,1,20,20,10,3,6,2,0,1,0,11,6,5,0,16,0,6,1
53384690,0,,,32,15,17,4,2,2,28,13,15,15,7,8,28,13,15,13,6,7,4,1,3,0,0,0,14,14,3,6,3,2,0,0,0,11,10,1,1,9,0,3,3
53384694,2,53384684,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53384705,0,,,17,10,7,0,0,0,17,10,7,6,6,0,17,10,7,11,4,7,10,3,7,0,0,0,9,9,3,4,2,0,0,0,0,6,6,0,0,8,0,2,2
53384706,0,,,14,8,6,0,0,0,14,8,6,8,4,4,14,8,6,6,4,2,2,1,1,0,0,0,6,6,1,3,1,1,0,0,0,5,4,1,0,4,0,0,1
53384707,0,,,150,76,74,2,1,1,148,75,73,82,47,35,142,72,70,66,28,38,29,12,17,0,0,0,57,57,9,24,12,7,1,4,0,48,30,18,1,42,0,5,10
53384715,0,,,14,9,5,0,0,0,14,9,5,4,4,0,14,9,5,10,5,5,7,3,4,0,0,0,9,9,5,3,1,0,0,0,0,4,4,0,0,8,0,4,1
53384717,0,,,75,38,37,2,1,1,73,37,36,37,20,17,69,35,34,36,17,19,19,9,10,0,0,0,24,24,3,8,5,2,4,1,1,21,14,7,0,23,0,3,6
53384726,0,,,88,43,45,1,1,0,87,42,45,44,23,21,84,40,44,43,19,24,29,11,18,0,0,0,40,40,9,18,10,2,1,0,0,31,23,8,1,30,0,4,11
53384727,0,,,43,23,20,3,2,1,40,21,19,18,10,8,38,20,18,22,11,11,17,9,8,0,0,0,17,17,3,9,1,2,1,1,0,13,10,3,0,15,0,3,5
53384736,0,,,39,19,20,2,0,2,37,19,18,17,10,7,36,18,18,20,9,11,15,6,9,0,0,0,17,17,7,5,0,3,2,0,0,10,5,5,0,15,0,7,4
53384746,1,,53384755,16,10,6,0,0,0,22,14,8,9,7,2,22,14,8,13,7,6,6,3,3,0,0,0,7,7,1,6,3,0,0,0,0,9,7,2,0,8,0,1,5
53384755,2,53384746,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53384768,2,53384769,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53384769,1,,53384768,31,16,15,2,2,0,35,18,17,14,6,8,35,18,17,21,12,9,11,6,5,0,0,0,16,16,6,7,4,0,1,0,0,12,9,3,1,15,0,5,3
53384778,2,53384779,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53384779,1,,53384778,3,2,1,0,0,0,8,4,4,3,2,1,8,4,4,5,2,3,4,2,2,0,0,0,3,3,4,2,0,0,0,0,0,2,2,0,0,4,0,3,1
53384796,0,,,59,28,31,1,1,0,58,27,31,25,14,11,56,25,31,33,13,20,18,6,12,0,0,0,27,27,12,7,1,6,0,1,0,15,8,7,0,25,0,10,6
53384797,1,,53384798,24,12,12,0,0,0,26,13,13,11,7,4,25,13,12,15,6,9,10,4,6,0,0,0,10,10,3,4,2,1,1,0,0,8,6,2,0,9,0,2,3
53384798,2,53384797,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53385001,1,,53385002,19,8,11,0,0,0,27,13,14,14,9,5,27,13,14,13,4,9,7,1,6,0,0,0,11,11,6,3,2,1,1,0,0,7,6,1,0,10,0,5,0
53385002,2,53385001,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53385006,0,,,10,6,4,0,0,0,10,6,4,5,2,3,10,6,4,5,4,1,4,3,1,0,0,0,5,5,2,1,2,0,0,0,0,3,2,1,0,3,0,1,1
53385015,2,53385016,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
