pop,ISO3
36.6k,TTO
18.3k,TUN
51.2k,TUR
8600,TUV
72.7k,TWN
6000,TZA
4870,UGA
14.5k,UKR
32.6k,URY
78.9k,USA
17.7k,UZB
22.6k,VCT
9580,VEN
28.2k,VNM
3790,VUT
8080,WSM
2840,YEM
23.2k,ZAF
5990,ZMB
3570,ZWE
2070,AFG
11.1k,AGO
28.6k,ALB
58.9k,AND
83.8k,ARE
37.5k,ARG
28.3k,ARM
33.7k,ATG
69.3k,AUS
76.2k,AUT
25.9k,AZE
1180,BDI
72.8k,BEL
7220,BEN
4210,BFA
16.7k,BGD
42.1k,BGR
66.6k,BHR
42.2k,BHS
30.9k,BIH
28.2k,BLR
13.2k,BLZ
15.6k,BOL
29.9k,BRA
23.8k,BRB
78.2k,BRN
19.9k,BTN
25.8k,BWA
1080,CAF
66.5k,CAN
78.1k,CHE
41.1k,CHL
43.5k,CHN
11.7k,
7960,CMR
2300,
5430,
29.7k,COL
4740,COM
11k,CPV
36.9k,CRI
19.3k,CUB
57.2k,CYP
58.7k,CZE
70.4k,DEU
10.3k,DJI
18.4k,DMA
65.5k,DNK
33.4k,DOM
19.8k,DZA
19.6k,ECU
28k,EGY
2620,ERI
54.5k,ESP
51.8k,EST
6050,ETH
62k,FIN
23.7k,FJI
62.2k,FRA
5160,
23.8k,GAB
65.9k,GBR
32.4k,GEO
11.7k,GHA
5400,GIN
4010,GMB
2930,GNB
18.3k,GNQ
47.1k,GRC
24k,GRD
16.4k,GTM
96.4k,GUY
80.5k,
11.3k,HND
48.7k,HRV
4180,HTI
61.3k,HUN
30.5k,IDN
21.2k,IND
111k,IRL
27.8k,IRN
18.2k,IRQ
63.6k,ISL
58.8k,ISR
60.7k,ITA
17.4k,JAM
15.2k,JOR
60.9k,JPN
42k,KAZ
10.3k,KEN
8700,
11.7k,KHM
2830,KIR
42k,
69.9k,KOR
58.4k,KWT
14.9k,
20.5k,LBN
2430,LBR
35.8k,LBY
23.8k,
21.5k,LKA
3860,LSO
57.3k,LTU
115k,LUX
51.4k,LVA
16.1k,MAR
228k,MCO
17.1k,MDA
2870,MDG
38.9k,MDV
34.3k,MEX
9570,MHL
27.9k,MKD
4050,MLI
64.5k,MLT
9540,MMR
37.1k,MNE
21.7k,MNG
2850,MOZ
10.4k,MRT
37.8k,MUS
2410,MWI
46.8k,MYS
16.2k,NAM
2220,NER
10.9k,NGA
10.6k,NIC
69.5k,NLD
77.9k,NOR
8230,NPL
19.3k,NRU
59.1k,NZL
48.3k,OMN
13.8k,PAK
51k,PAN
23.1k,PER
20.5k,PHL
26.1k,PLW
6520,PNG
56.2k,POL
2610,
51.7k,PRT
26.3k,PRY
10.4k,
101k,QAT
52.6k,ROU
39.8k,RUS
4940,RWA
62.8k,SAU
7250,SDN
7910,SEN
118k,SGP
3030,SLB
1800,SLE
15.1k,SLV
71.6k,SMR
2050,SOM
39.6k,SRB
1290,SSD
6180,STP
23.6k,SUR
54.9k,
58.3k,SVN
67.5k,SWE
14.4k,SWZ
48.2k,SYC
7110,SYR
2310,TCD
4320,TGO
35.5k,THA
7220,TJK
25.1k,TKM
6130,TLS
9820,TON
37.5k,TTO
18.7k,TUN
51.6k,TUR
8890,TUV
73.4k,TWN
6070,TZA
5040,UGA
13.7k,UKR
33.3k,URY
79.4k,USA
18.1k,UZB
23k,VCT
9720,VEN
28.9k,VNM
3880,VUT
8130,WSM
2990,YEM
23.9k,ZAF
6060,ZMB
3760,ZWE
1880,AFG
11.4k,AGO
29.3k,ALB
59.4k,AND
83.2k,ARE
38.3k,ARG
28.9k,ARM
34.6k,ATG
69.7k,AUS
76.7k,AUT
26.7k,AZE
1220,BDI
73.5k,BEL
7460,BEN
4400,BFA
17.1k,BGD
42.9k,BGR
67.2k,BHR
43.1k,BHS
31.6k,BIH
28.3k,BLR
13.7k,BLZ
16k,BOL
30.4k,BRA
24.5k,BRB
78.6k,BRN
20.6k,BTN
26.1k,BWA
1030,CAF
67.3k,CAN
79.4k,CHE
41.4k,CHL
44.2k,CHN
12k,
8130,CMR
2230,
5400,
30.4k,COL
4880,COM
11.2k,CPV
37.6k,CRI
19.6k,CUB
58.2k,CYP
60.1k,CZE
71k,DEU
10.5k,DJI
19.2k,DMA
62.2k,DNK
33.7k,DOM
20.3k,DZA
20.2k,ECU
28.8k,EGY
2740,ERI
55k,ESP
52.2k,EST
6220,ETH
62.9k,FIN
22.7k,FJI
62.7k,FRA
5350,
23.6k,GAB
66.4k,GBR
33k,GEO
11.9k,GHA
5600,GIN
4050,GMB
2930,GNB
18.7k,GNQ
46.5k,GRC
24.3k,GRD
16.8k,GTM
97.8k,GUY
81k,
11.1k,HND
49.6k,HRV
4310,HTI
62k,HUN
31.2k,IDN
21.7k,IND
112k,IRL
28.3k,IRN
18.6k,IRQ
64.4k,ISL
60k,ISR
61.3k,ITA
17.6k,JAM
15.8k,JOR
61.6k,JPN
42.9k,KAZ
10.6k,KEN
8930,
12k,KHM
2890,KIR
42.8k,
70.6k,KOR
58.3k,KWT
15.2k,
21.2k,LBN
2490,LBR
36.7k,LBY
24k,
22.2k,LKA
4120,LSO
55.4k,LTU
111k,LUX
53.4k,LVA
16.3k,MAR
227k,MCO
17.6k,MDA
2970,MDG
39.7k,MDV
35k,MEX
9270,MHL
28.7k,MKD
4180,MLI
63.9k,MLT
9700,MMR
37.9k,MNE
22.2k,MNG
2930,MOZ
10.6k,MRT
38.6k,MUS
2230,MWI
46.9k,MYS
16.9k,NAM
2130,NER
11.2k,NGA
10.5k,NIC
70.3k,NLD
79.5k,NOR
8440,NPL
19.9k,NRU
60.2k,NZL
49.1k,OMN
14.1k,PAK
51.2k,PAN
23.6k,PER
20.9k,PHL
26.7k,PLW
6920,PNG
56.8k,POL
2660,
52.7k,PRT
27.2k,PRY
9960,
102k,QAT
54.1k,ROU
40.4k,RUS
5100,RWA
64.1k,SAU
7440,SDN
8060,SEN
119k,SGP
3160,SLB
1950,SLE
15.7k,SLV
72.1k,SMR
2020,SOM
40.4k,SRB
1320,SSD
6470,STP
24.3k,SUR
55.8k,
59.4k,SVN
66.5k,SWE
14.3k,SWZ
48.3k,SYC
7180,SYR
2190,TCD
4330,TGO
36.1k,THA
7470,TJK
25.6k,TKM
6320,TLS
10.2k,TON
37.4k,TTO
19.2k,TUN
52.3k,TUR
9190,TUV
74.1k,TWN
6230,TZA
5110,UGA
14.1k,UKR
33.9k,URY
79.9k,USA
18.4k,UZB
23.6k,VCT
9310,VEN
29.5k,VNM
3940,VUT
8390,WSM
3150,YEM
24.5k,ZAF
6150,ZMB
3950,ZWE
1960,AFG
11.7k,AGO
29.1k,ALB
59k,AND
83.7k,ARE
38.7k,ARG
29.6k,ARM
35.1k,ATG
70.3k,AUS
75.1k,AUT
27.5k,AZE
1210,BDI
68.9k,BEL
7680,BEN
4590,BFA
17.4k,BGD
43.7k,BGR
67.8k,BHR
44.1k,BHS
32.4k,BIH
28.8k,BLR
13.9k,BLZ
16.5k,BOL
30.8k,BRA
24.3k,BRB
79.1k,BRN
21.6k,BTN
26.5k,BWA
1400,CAF
67.1k,CAN
80.8k,CHE
42.6k,CHL
44.8k,CHN
12.3k,
8340,CMR
2330,
5540,
30.9k,COL
5020,COM
11.6k,CPV
37.5k,CRI
20.1k,CUB
59.3k,CYP
61.4k,CZE
72k,DEU
10.6k,DJI
19.9k,DMA
63.6k,DNK
34.1k,DOM
20.5k,DZA
20.5k,ECU
29.5k,EGY
2880,ERI
55.8k,ESP
52.9k,EST
6410,ETH
62.2k,FIN
21.5k,FJI
63.4k,FRA
5500,
24k,GAB
67k,GBR
32.3k,GEO
12.2k,GHA
5820,GIN
3710,GMB
2910,GNB
19.2k,GNQ
46.6k,GRC
25.4k,GRD
17.2k,GTM
96.9k,GUY
79.3k,
11.4k,HND
50.4k,HRV
4400,HTI
62.9k,HUN
31.8k,IDN
22.1k,IND
104k,IRL
28.9k,IRN
19k,IRQ
65.1k,ISL
58.5k,ISR
62.2k,ITA
18.3k,JAM
16.3k,JOR
61.7k,JPN
43.4k,KAZ
10.9k,KEN
9210,
12.2k,KHM
3020,KIR
43.6k,
71.2k,KOR
58.8k,KWT
15.6k,
21.8k,LBN
2540,LBR
38k,LBY
24.6k,
22.9k,LKA
4260,LSO
56k,LTU
111k,LUX
55.6k,LVA
16.8k,MAR
210k,MCO
18k,MDA
3270,MDG
40.3k,MDV
35.8k,MEX
9220,MHL
28.8k,MKD
4370,MLI
64.9k,MLT
9900,MMR
39.2k,MNE
22.3k,MNG
3010,MOZ
10.7k,MRT
39.5k,MUS
2300,MWI
47.7k,MYS
17.5k,NAM
2160,NER
11.5k,NGA
10.9k,NIC
71.1k,NLD
80.5k,NOR
8660,NPL
20.5k,NRU
59.7k,NZL
49.9k,OMN
14.5k,PAK
52.1k,PAN
24.2k,PER
21.3k,PHL
27.4k,PLW
7350,PNG
57.4k,POL
2720,
53.6k,PRT
27.9k,PRY
10.2k,
100k,QAT
55.6k,ROU
41k,RUS
5190,RWA
62k,SAU
7620,SDN
8250,SEN
119k,SGP
3290,SLB
2110,SLE
16.2k,SLV
72.6k,SMR
2140,SOM
41.2k,SRB
1370,SSD
6760,STP
24.9k,SUR
56.1k,
60.7k,SVN
67k,SWE
14.1k,SWZ
48.3k,SYC
7360,SYR
2240,TCD
4420,TGO
36.8k,THA
7730,TJK
25.7k,TKM
6600,TLS
10.7k,TON
38.2k,TTO
19.7k,TUN
52.9k,TUR
9500,TUV
73.6k,TWN
6400,TZA
5210,UGA
14.5k,UKR
34.3k,URY
80.4k,USA
18.7k,UZB
23.1k,VCT
9710,VEN
30.1k,VNM
4080,VUT
8650,WSM
3270,YEM
25.2k,ZAF
6360,ZMB
3830,ZWE
1940,AFG
12.1k,AGO
30.2k,ALB
59.5k,AND
81.9k,ARE
39.5k,ARG
30.4k,ARM
35.8k,ATG
71k,AUS
75.5k,AUT
28.3k,AZE
1250,BDI
67.8k,BEL
7680,BEN
4820,BFA
17.8k,BGD
44.3k,BGR
67.4k,BHR
44.5k,BHS
32.8k,BIH
29.1k,BLR
13.9k,BLZ
16.7k,BOL
31.4k,BRA
24.9k,BRB
75.9k,BRN
22.6k,BTN
27.2k,BWA
1410,CAF
67.8k,CAN
81.1k,CHE
44k,CHL
45.5k,CHN
12.5k,
8540,CMR
2380,
5680,
30.5k,COL
5210,COM
12.1k,CPV
38.3k,CRI
20.7k,CUB
60.1k,CYP
60.5k,CZE
72.8k,DEU
11k,DJI
20.6k,DMA
64k,DNK
34.6k,DOM
20.9k,DZA
21k,ECU
30.1k,EGY
3000,ERI
56.6k,ESP
53.9k,EST
6630,ETH
62.5k,FIN
22.2k,FJI
64k,FRA
5640,
25.1k,GAB
67.5k,GBR
32.6k,GEO
12.6k,GHA
5980,GIN
3800,GMB
2950,GNB
19.7k,GNQ
46.9k,GRC
25.5k,GRD
19k,GTM
97k,GUY
79.9k,
11.6k,HND
51.1k,HRV
4550,HTI
58.8k,HUN
32.4k,IDN
22.6k,IND
103k,IRL
29.2k,IRN
19.3k,IRQ
65.9k,ISL
59.8k,ISR
63.2k,ITA
18.9k,JAM
16.6k,JOR
62.2k,JPN
42.5k,KAZ
11.3k,KEN
9440,
12.5k,KHM
3060,KIR
43.6k,
69.1k,KOR
58.4k,KWT
16k,
22.4k,LBN
2590,LBR
36.8k,LBY
25.2k,
23.2k,LKA
4490,LSO
56.1k,LTU
109k,LUX
57.8k,LVA
16.9k,MAR
211k,MCO
17.3k,MDA
3500,MDG
41k,MDV
35.7k,MEX
9480,MHL
30.2k,MKD
4640,MLI
64.9k,MLT
10.2k,MMR
41k,MNE
22.6k,MNG
3100,MOZ
11k,MRT
39.3k,MUS
2330,MWI
48.4k,MYS
18.4k,NAM
2150,NER
11.8k,NGA
11.3k,NIC
72.2k,NLD
80.7k,NOR
8840,NPL
21.1k,NRU
60.8k,NZL
50.6k,OMN
14.8k,PAK
53k,PAN
25k,PER
21.8k,PHL
28.2k,PLW
7610,PNG
58k,POL
2770,
51.7k,PRT
28.2k,PRY
10.4k,
100k,QAT
57.1k,ROU
41.6k,RUS
5230,RWA
63.6k,SAU
7810,SDN
8450,SEN
119k,SGP
3430,SLB
2120,SLE
16.6k,SLV
72.7k,SMR
2270,SOM
42k,SRB
1430,SSD
7070,STP
24.8k,SUR
57.1k,
62.1k,SVN
67.6k,SWE
14.4k,SWZ
49k,SYC
7520,SYR
2290,TCD
4550,TGO
37.5k,THA
7990,TJK
25.1k,TKM
6870,TLS
11k,TON
39k,TTO
20.2k,TUN
53.5k,TUR
9570,TUV
74.2k,TWN
6570,TZA
5400,UGA
14.9k,UKR
35k,URY
80.8k,USA
19.1k,UZB
27.4k,VCT
10.1k,VEN
30.8k,VNM
4220,VUT
8880,WSM
3390,YEM
25.4k,ZAF
6540,ZMB
3900,ZWE
2050,AFG
12.5k,AGO
31.3k,ALB
60.1k,AND
82.3k,ARE
40.3k,ARG
31k,ARM
33.7k,ATG
70.5k,AUS
74.1k,AUT
28.8k,AZE
1270,BDI
67.9k,BEL
7820,BEN
4730,BFA
18.2k,BGD
45.1k,BGR
66.9k,BHR
45.4k,BHS
33.4k,BIH
30.1k,BLR
14.5k,BLZ
16.9k,BOL
32k,BRA
25.4k,BRB
76.1k,BRN
23.5k,BTN
27.8k,BWA
1460,CAF
68k,CAN
81.4k,CHE
44.2k,CHL
46.1k,CHN
12.8k,
8610,CMR
2490,
5820,
31.2k,COL
5410,COM
12.6k,CPV
38.7k,CRI
21.2k,CUB
61k,CYP
60.9k,CZE
73.6k,DEU
11.3k,DJI
21.3k,DMA
72.1k,DNK
35.4k,DOM
21.4k,DZA
21.6k,ECU
30.2k,EGY
3100,ERI
57.5k,ESP
54.9k,EST
6870,ETH
63.4k,FIN
23.2k,FJI
65.2k,FRA
5540,
24.8k,GAB
67.8k,GBR
33.2k,GEO
13k,GHA
6190,GIN
3880,GMB
3020,GNB
20.1k,GNQ
42.7k,GRC
26.6k,GRD
18.7k,GTM
89.3k,GUY
80.4k,
12k,HND
51.9k,HRV
4710,HTI
59.5k,HUN
32.6k,IDN
23.1k,IND
104k,IRL
29.9k,IRN
19.8k,IRQ
66.8k,ISL
61.1k,ISR
62.5k,ITA
19.6k,JAM
17.3k,JOR
62.8k,JPN
43.6k,KAZ
11.7k,KEN
9670,
12.7k,KHM
2990,KIR
44.5k,
69.7k,KOR
56.5k,KWT
16.5k,
23k,LBN
2620,LBR
37.9k,LBY
25.9k,
24.1k,LKA
3840,LSO
57k,LTU
109k,LUX
59.7k,LVA
16.9k,MAR
213k,MCO
17.7k,MDA
3880,MDG
38.4k,MDV
36.5k,MEX
9840,MHL
31.4k,MKD
4930,MLI
61.3k,MLT
10.4k,MMR
42.7k,MNE
23.2k,MNG
3170,MOZ
11.3k,MRT
39.6k,MUS
2380,MWI
48.8k,MYS
19.2k,NAM
2160,NER
12.1k,NGA
11.4k,NIC
73.5k,NLD
78.8k,NOR
9060,NPL
20.3k,NRU
61.9k,NZL
51k,OMN
15k,PAK
54k,PAN
25k,PER
22.2k,PHL
29.1k,PLW
7900,PNG
58.7k,POL
2620,
52.6k,PRT
28.9k,PRY
10.5k,
101k,QAT
58.4k,ROU
42.3k,RUS
5270,RWA
64k,SAU
7970,SDN
8650,SEN
110k,SGP
3580,SLB
1770,SLE
17k,SLV
73.2k,SMR
2310,SOM
42.6k,SRB
1500,SSD
7380,STP
25.1k,SUR
58.2k,
63.3k,SVN
68.5k,SWE
14.8k,SWZ
48.6k,SYC
7590,SYR
2350,TCD
4590,TGO
38.3k,THA
8220,TJK
25.7k,TKM
7120,TLS
11.4k,TON
39.6k,TTO
20.7k,TUN
54.3k,TUR
9880,TUV
75k,TWN
6750,TZA
5550,UGA
15.3k,UKR
35.5k,URY
81.2k,USA
19.2k,UZB
28.3k,VCT
10.5k,VEN
31.5k,VNM
4390,VUT
9110,WSM
3590,YEM
26k,ZAF
6720,ZMB
4000,ZWE
2420,AFG
12.9k,AGO
32.3k,ALB
59.7k,AND
82.6k,ARE
40.6k,ARG
31.6k,ARM
34.1k,ATG
70.3k,AUS
74.9k,AUT
29.1k,AZE
1310,BDI
68.3k,BEL
7840,BEN
4810,BFA
18.6k,BGD
45.7k,BGR
67.6k,BHR
46.4k,BHS
34.1k,BIH
29.9k,BLR
15k,BLZ
17.5k,BOL
32.5k,BRA
25.4k,BRB
77.3k,BRN
24.4k,BTN
28k,BWA
1460,CAF
68.2k,CAN
82.2k,CHE
44.6k,CHL
46.7k,CHN
13k,
8570,CMR
2470,
5940,
32k,COL
5590,COM
12.7k,CPV
39.2k,CRI
21.6k,CUB
61.6k,CYP
61.1k,CZE
73.7k,DEU
11.7k,DJI
21.2k,DMA
74.3k,DNK
36.3k,DOM
21.8k,DZA
22.2k,ECU
30.9k,EGY
3040,ERI
57.9k,ESP
55.7k,EST
7090,ETH
63.8k,FIN
24.6k,FJI
65.6k,FRA
5720,
26k,GAB
68.2k,GBR
32.2k,GEO
13k,GHA
6270,GIN
3940,GMB
3080,GNB
20.5k,GNQ
43.6k,GRC
26.8k,GRD
19.5k,GTM
90.1k,GUY
80.9k,
12.4k,HND
52.1k,HRV
4870,HTI
59.8k,HUN
33.2k,IDN
23.6k,IND
104k,IRL
30.5k,IRN
20.3k,IRQ
66.6k,ISL
62.1k,ISR
63.7k,ITA
20.2k,JAM
17.3k,JOR
63.5k,JPN
44.8k,KAZ
12k,KEN
9670,
12.5k,KHM
3150,KIR
45.4k,
70.3k,KOR
57k,KWT
16.5k,
23.5k,LBN
2670,LBR
39k,LBY
26.8k,
24.2k,LKA
3940,LSO
58.9k,LTU
109k,LUX
60.8k,LVA
17.3k,MAR
215k,MCO
18.2k,MDA
4070,MDG
39.1k,MDV
37.3k,MEX
11.1k,MHL
32.9k,MKD
5240,MLI
63.1k,MLT
10.7k,MMR
41.8k,MNE
23.9k,MNG
3180,MOZ
11.2k,MRT
40.7k,MUS
2670,MWI
49.9k,MYS
19.8k,NAM
2240,NER
12.4k,NGA
11.9k,NIC
74.5k,NLD
79.6k,NOR
9320,NPL
20.8k,NRU
61.6k,NZL
51.2k,OMN
15.3k,PAK
54.4k,PAN
25.6k,PER
22.8k,PHL
29.9k,PLW
8050,PNG
59.6k,POL
2340,
53.6k,PRT
29.5k,PRY
10.3k,
101k,QAT
59.4k,ROU
42.9k,RUS
5380,RWA
64.9k,SAU
7830,SDN
8790,SEN
110k,SGP
3620,SLB
1800,SLE
17.4k,SLV
74k,SMR
2400,SOM
43.4k,SRB
1460,SSD
7600,STP
25.7k,SUR
58.5k,
64.9k,SVN
69.5k,SWE
14.9k,SWZ
49.4k,SYC
7830,SYR
2430,TCD
4720,TGO
38.3k,THA
8400,TJK
26.5k,TKM
7370,TLS
11.5k,TON
40.6k,TTO
21.2k,TUN
54.7k,TUR
10.1k,TUV
75.8k,TWN
6890,TZA
5710,UGA
15.4k,UKR
36.1k,URY
81.4k,USA
19.5k,UZB
29.3k,VCT
10.8k,VEN
32.2k,VNM
4570,VUT
9300,WSM
3130,YEM
26.7k,ZAF
6910,ZMB
4120,ZWE
2360,AFG
13.3k,AGO
33.2k,ALB
60.5k,AND
83.3k,ARE
41.1k,ARG
32.2k,ARM
33k,ATG
70.8k,AUS
75.9k,AUT
30.2k,AZE
1350,BDI
68.7k,BEL
8070,BEN
5000,BFA
19k,BGD
46.3k,BGR
68.4k,BHR
48k,BHS
34.6k,BIH
30.8k,BLR
15.6k,BLZ
18.1k,BOL
33k,BRA
25.9k,BRB
74.9k,BRN
25.1k,BTN
28.6k,BWA
1450,CAF
68.9k,CAN
83k,CHE
45.8k,CHL
47.4k,CHN
13.4k,
8770,CMR
2570,
5840,
32.9k,COL
5790,COM
13.2k,CPV
40k,CRI
21.2k,CUB
61.7k,CYP
61.9k,CZE
74.6k,DEU
11.9k,DJI
21.3k,DMA
76.5k,DNK
37.1k,DOM
22.3k,DZA
23k,ECU
31.5k,EGY
3030,ERI
58.6k,ESP
56.3k,EST
7310,ETH
64.7k,FIN
26k,FJI
66.5k,FRA
5910,
26.9k,GAB
68.5k,GBR
33k,GEO
13.4k,GHA
6270,GIN
3780,GMB
3410,GNB
21k,GNQ
44.6k,GRC
27.7k,GRD
20.4k,GTM
89.4k,GUY
80k,
12.7k,HND
52.9k,HRV
5000,HTI
60.6k,HUN
33.9k,IDN
24.1k,IND
103k,IRL
31.1k,IRN
20.8k,IRQ
67.4k,ISL
62.8k,ISR
64.3k,ITA
20.9k,JAM
17.9k,JOR
64.1k,JPN
45.8k,KAZ
12.4k,KEN
9920,
12.8k,KHM
3260,KIR
46.3k,
71.2k,KOR
57.6k,KWT
16.8k,
24.1k,LBN
2740,LBR
39.6k,LBY
26.6k,
25.1k,LKA
4050,LSO
60.7k,LTU
105k,LUX
60k,LVA
17.8k,MAR
237k,MCO
18.3k,MDA
3130,MDG
39.7k,MDV
37.9k,MEX
11.6k,MHL
34.7k,MKD
5480,MLI
64.1k,MLT
11k,MMR
43.5k,MNE
24.4k,MNG
3300,MOZ
11.6k,MRT
40.7k,MUS
2780,MWI
50.1k,MYS
20.7k,NAM
2170,NER
12.7k,NGA
12.2k,NIC
74.5k,NLD
78.7k,NOR
9470,NPL
21.2k,NRU
61.4k,NZL
52k,OMN
15.6k,PAK
55.1k,PAN
26.5k,PER
23.3k,PHL
30.7k,PLW
8160,PNG
60.5k,POL
2470,
53.8k,PRT
30.1k,PRY
10.5k,
101k,QAT
60.3k,ROU
42.8k,RUS
5490,RWA
65.6k,SAU
8110,SDN
9020,SEN
110k,SGP
3490,SLB
1530,SLE
17.3k,SLV
74.6k,SMR
2460,SOM
42.6k,SRB
1470,SSD
7800,STP
26.1k,SUR
59.2k,
66.3k,SVN
70.4k,SWE
15.3k,SWZ
49.9k,SYC
8080,SYR
2560,TCD
4730,TGO
39.2k,THA
8650,TJK
26.8k,TKM
7620,TLS
11.8k,TON
41.6k,TTO
21.5k,TUN
55.3k,TUR
10.3k,TUV
76.4k,TWN
7100,TZA
5900,UGA
15.8k,UKR
36.7k,URY
81.6k,USA
19.9k,UZB
30.5k,VCT
11.3k,VEN
32.4k,VNM
4740,VUT
9540,WSM
2940,YEM
26.9k,ZAF
7090,ZMB
4250,ZWE
2530,AFG
13.6k,AGO
34.1k,ALB
61.3k,AND
83.9k,ARE
41k,ARG
32.8k,ARM
33.4k,ATG
71.9k,AUS
77.2k,AUT
31.3k,AZE
1420,BDI
69.1k,BEL
8010,BEN
5030,BFA
19.4k,BGD
46.9k,BGR
69.2k,BHR
49.8k,BHS
35.3k,BIH
31.8k,BLR
16.2k,BLZ
18.6k,BOL
33.6k,BRA
26.4k,BRB
75.3k,BRN
25.6k,BTN
29.4k,BWA
1520,CAF
69.5k,CAN
83.9k,CHE
46.7k,CHL
48k,CHN
13.7k,
9070,CMR
2640,
5940,
33.8k,COL
6000,COM
13.7k,CPV
40.8k,CRI
21.7k,CUB
62.3k,CYP
62.7k,CZE
75.6k,DEU
12.5k,DJI
22.1k,DMA
78.4k,DNK
37.9k,DOM
22.8k,DZA
23.8k,ECU
32.2k,EGY
3100,ERI
59k,ESP
57.9k,EST
7450,ETH
65.3k,FIN
27.2k,FJI
67.5k,FRA
6120,
28k,GAB
69.1k,GBR
33.4k,GEO
13.9k,GHA
6420,GIN
3480,GMB
3500,GNB
21.6k,GNQ
45.4k,GRC
28.7k,GRD
20.9k,GTM
89.7k,GUY
80.5k,
13.1k,HND
53.7k,HRV
5090,HTI
61.3k,HUN
34.5k,IDN
24.6k,IND
99k,IRL
31.9k,IRN
21.3k,IRQ
68.4k,ISL
63k,ISR
64.4k,ITA
21.4k,JAM
18.2k,JOR
64.3k,JPN
46.6k,KAZ
12.5k,KEN
10.2k,
13.2k,KHM
3430,KIR
47.8k,
72.2k,KOR
58.2k,KWT
17.1k,
24.7k,LBN
2750,LBR
40k,LBY
27.7k,
25.4k,LKA
4150,LSO
62.7k,LTU
105k,LUX
60.6k,LVA
18.1k,MAR
244k,MCO
18.4k,MDA
3300,MDG
40.5k,MDV
38.4k,MEX
12.1k,MHL
35.9k,MKD
4680,MLI
65.3k,MLT
11.2k,MMR
44.3k,MNE
25k,MNG
3380,MOZ
12k,MRT
42k,MUS
2930,MWI
51k,MYS
21.3k,NAM
2530,NER
13k,NGA
12.6k,NIC
74.2k,NLD
79.5k,NOR
9740,NPL
21.7k,NRU
60.9k,NZL
51.8k,OMN
15.7k,PAK
55.9k,PAN
27.4k,PER
23.8k,PHL
31.5k,PLW
8410,PNG
59.6k,POL
2440,
54.3k,PRT
30.2k,PRY
10.8k,
99.8k,QAT
60.5k,ROU
43.4k,RUS
5610,RWA
66.2k,SAU
8410,SDN
9280,SEN
109k,SGP
3630,SLB
1590,SLE
17.3k,SLV
73.3k,SMR
2240,SOM
42.7k,SRB
1510,SSD
8010,STP
26.4k,SUR
59.5k,
67.7k,SVN
71.4k,SWE
15.5k,SWZ
51.3k,SYC
8320,SYR
2690,TCD
4660,TGO
39.6k,THA
8900,TJK
27.7k,TKM
7040,TLS
12.3k,TON
42.7k,TTO
22k,TUN
56.2k,TUR
10.6k,TUV
76.1k,TWN
7310,TZA
6090,UGA
15.9k,UKR
36.9k,URY
81.9k,USA
20.4k,UZB
31.5k,VCT
11.6k,VEN
33.1k,VNM
4780,VUT
9710,WSM
3050,YEM
27.4k,ZAF
7280,ZMB
4390,ZWE
2640,AFG
13.6k,AGO
29.9k,ALB
59.9k,AND
79.9k,ARE
41.5k,ARG
32.6k,ARM
33.1k,ATG
72.6k,AUS
76.4k,AUT
30.8k,AZE
1310,BDI
68.5k,BEL
7450,BEN
4960,BFA
19.7k,BGD
45.9k,BGR
69.8k,BHR
49.1k,BHS
35.1k,BIH
31.3k,BLR
16.3k,BLZ
18.9k,BOL
33.8k,BRA
26.3k,BRB
77.2k,BRN
25.7k,BTN
28.8k,BWA
1400,CAF
69.4k,CAN
84.7k,CHE
47.3k,CHL
48.7k,CHN
13.8k,
8940,CMR
2660,
6010,
34.1k,COL
5860,COM
13.5k,CPV
40.3k,CRI
21.6k,CUB
61.9k,CYP
63.1k,CZE
76.4k,DEU
12.6k,DJI
22.5k,DMA
79.5k,DNK
38k,DOM
23k,DZA
23.8k,ECU
32.2k,EGY
3040,ERI
59.5k,ESP
54.7k,EST
7550,ETH
65.7k,FIN
28.1k,FJI
67.5k,FRA
6160,
28.2k,GAB
69.3k,GBR
32.3k,GEO
13.4k,GHA
6470,GIN
3480,GMB
3510,GNB
21.1k,GNQ
51.9k,GRC
28.2k,GRD
21.5k,GTM
89.5k,GUY
81.9k,
12.8k,HND
54.1k,HRV
5130,HTI
61.7k,HUN
34.6k,IDN
25k,IND
98.3k,IRL
32.3k,IRN
21.1k,IRQ
69.6k,ISL
63.6k,ISR
64.8k,ITA
21.1k,JAM
18.5k,JOR
63.6k,JPN
46.6k,KAZ
12.6k,KEN
10.2k,
13.2k,KHM
3540,KIR
48k,
73k,KOR
64.2k,KWT
17.1k,
24.5k,LBN
2790,LBR
40.1k,LBY
28.3k,
25.7k,LKA
4160,LSO
60.4k,LTU
104k,LUX
60.4k,LVA
19.8k,MAR
251k,MCO
18.3k,MDA
3460,MDG
40.8k,MDV
38.5k,MEX
12.4k,MHL
35.1k,MKD
4500,MLI
67.2k,MLT
11.1k,MMR
44.5k,MNE
24.7k,MNG
3380,MOZ
12.2k,MRT
42.6k,MUS
2970,MWI
51.8k,MYS
18.2k,NAM
2440,NER
13.2k,NGA
12.3k,NIC
75k,NLD
77.4k,NOR
9810,NPL
21.5k,NRU
61.5k,NZL
52.1k,OMN
16k,PAK
54.9k,PAN
27.4k,PER
24.1k,PHL
30.6k,PLW
8080,PNG
59.5k,POL
2570,
54.5k,PRT
29.5k,PRY
10.8k,
