year,pop,ISO3
2038,7.93M,LBY
2038,184k,
2038,42k,LIE
2038,22.3M,LKA
2038,2.68M,LSO
2038,2.4M,LTU
2038,736k,LUX
2038,1.58M,LVA
2038,42.5M,MAR
2038,36.3k,MCO
2038,3.1M,MDA
2038,41.9M,MDG
2038,536k,MDV
2038,140M,MEX
2038,47.7k,MHL
2038,2.03M,MKD
2038,35.8M,MLI
2038,540k,MLT
2038,58.8M,MMR
2038,611k,MNE
2038,4.05M,MNG
2038,49.6M,MOZ
2038,7.04M,MRT
2038,1.29M,MUS
2038,29.8M,MWI
2038,38.8M,MYS
2038,3.26M,NAM
2038,46.4M,NER
2038,309M,NGA
2038,8.33M,NIC
2038,18.1M,NLD
2038,6.03M,NOR
2038,35.1M,NPL
2038,13.9k,NRU
2038,5.72M,NZL
2038,5.57M,OMN
2038,313M,PAK
2038,5.26M,PAN
2038,39.2M,PER
2038,142M,PHL
2038,17.5k,PLW
2038,13M,PNG
2038,37.4M,POL
2038,26.5M,
2038,9.81M,PRT
2038,7.96M,PRY
2038,7.3M,
2038,3.04M,QAT
2038,18.5M,ROU
2038,138M,RUS
2038,19.1M,RWA
2038,44.1M,SAU
2038,67.6M,SDN
2038,25.4M,SEN
2038,6.4M,SGP
2038,998k,SLB
2038,11.6M,SLE
2038,6.67M,SLV
2038,33.2k,SMR
2038,27.7M,SOM
2038,6.42M,SRB
2038,14.6M,SSD
2038,306k,STP
2038,693k,SUR
2038,5.44M,
2038,2.07M,SVN
2038,11.4M,SWE
2038,1.45M,SWZ
2038,114k,SYC
2038,34.3M,SYR
2038,27.8M,TCD
2038,12.4M,TGO
2038,71.3M,THA
2038,13M,TJK
2038,7.57M,TKM
2038,1.64M,TLS
2038,122k,TON
2038,1.54M,TTO
2038,13.6M,TUN
2038,92.3M,TUR
2038,12.4k,TUV
2038,23.8M,TWN
2038,100M,TZA
2038,70.1M,UGA
2038,36.2M,UKR
2038,3.41M,URY
2038,364M,USA
2038,41.3M,UZB
2038,104k,VCT
2038,34.1M,VEN
2038,105M,VNM
2038,463k,VUT
2038,276k,WSM
2038,46.2M,YEM
2038,68.8M,ZAF
2038,29.7M,ZMB
2038,22.2M,ZWE
2039,61M,AFG
2039,56.7M,AGO
2039,2.68M,ALB
2039,82.2k,AND
2039,10.6M,ARE
2039,49.8M,ARG
2039,2.69M,ARM
2039,99.7k,ATG
2039,30.2M,AUS
2039,9.05M,AUT
2039,11M,AZE
2039,19.5M,BDI
2039,12M,BEL
2039,20.2M,BEN
2039,33.4M,BFA
2039,196M,BGD
2039,5.78M,BGR
2039,1.69M,BHR
2039,446k,BHS
2039,2.96M,BIH
2039,8.83M,BLR
2039,496k,BLZ
2039,15.1M,BOL
2039,230M,BRA
2039,280k,BRB
2039,492k,BRN
2039,857k,BTN
2039,3.32M,BWA
2039,9.09M,CAF
2039,43.6M,CAN
2039,9.47M,CHE
2039,20.5M,CHL
2039,1.38B,CHN
2039,41.7M,
2039,41.6M,CMR
2039,166M,
2039,8.55M,
2039,56.2M,COL
2039,1.09M,COM
2039,686k,CPV
2039,5.63M,CRI
2039,10.7M,CUB
2039,1.36M,CYP
2039,10.5M,CZE
2039,81.4M,DEU
2039,1.38M,DJI
2039,75.7k,DMA
2039,6.29M,DNK
2039,12.6M,DOM
2039,54.4M,DZA
2039,21M,ECU
2039,142M,EGY
2039,5.06M,ERI
2039,46.2M,ESP
2039,1.24M,EST
2039,179M,ETH
2039,5.54M,FIN
2039,1.04M,FJI
2039,66.1M,FRA
2039,130k,
2039,3.22M,GAB
2039,70.6M,GBR
2039,3.54M,GEO
2039,44.9M,GHA
2039,19.8M,GIN
2039,3.91M,GMB
2039,2.93M,GNB
2039,2.37M,GNQ
2039,9.68M,GRC
2039,134k,GRD
2039,22.3M,GTM
2039,872k,GUY
2039,7.33M,
2039,13M,HND
2039,,
2039,3.63M,HRV
2039,13.9M,HTI
2039,9.29M,HUN
2039,307M,IDN
2039,1.6B,IND
2039,5.51M,IRL
2039,96.2M,IRN
2039,62.7M,IRQ
2039,403k,ISL
2039,11.4M,ISR
2039,55.5M,ITA
2039,2.71M,JAM
2039,13.4M,JOR
2039,112M,JPN
2039,23.1M,KAZ
2039,73.6M,KEN
2039,8.34M,
2039,19.3M,KHM
2039,167k,KIR
2039,48.1k,
2039,49.6M,KOR
2039,4.89M,KWT
2039,9.07M,
2039,4.72M,LBN
2039,7.46M,LBR
2039,7.99M,LBY
2039,183k,
2039,42k,LIE
2039,22.3M,LKA
2039,2.7M,LSO
2039,2.38M,LTU
2039,741k,LUX
2039,1.57M,LVA
2039,42.7M,MAR
2039,36.4k,MCO
2039,3.09M,MDA
2039,42.7M,MDG
2039,539k,MDV
2039,141M,MEX
2039,48.1k,MHL
2039,2.02M,MKD
2039,36.7M,MLI
2039,539k,MLT
2039,59M,MMR
2039,609k,MNE
2039,4.09M,MNG
2039,50.7M,MOZ
2039,7.19M,MRT
2039,1.29M,MUS
2039,30.4M,MWI
2039,39.1M,MYS
2039,3.3M,NAM
2039,48M,NER
2039,315M,NGA
2039,8.41M,NIC
2039,18.1M,NLD
2039,6.06M,NOR
2039,35.4M,NPL
2039,14k,NRU
2039,5.75M,NZL
2039,5.63M,OMN
2039,318M,PAK
2039,5.31M,PAN
2039,39.4M,PER
2039,144M,PHL
2039,17.4k,PLW
2039,13.2M,PNG
2039,37.2M,POL
2039,26.5M,
2039,9.77M,PRT
2039,8.02M,PRY
2039,7.44M,
2039,3.06M,QAT
2039,18.4M,ROU
2039,138M,RUS
2039,19.4M,RWA
2039,44.5M,SAU
2039,69M,SDN
2039,26M,SEN
2039,6.4M,SGP
2039,1.02M,SLB
2039,11.8M,SLE
2039,6.68M,SLV
2039,33.2k,SMR
2039,28.4M,SOM
2039,6.37M,SRB
2039,14.9M,SSD
2039,311k,STP
2039,697k,SUR
2039,5.42M,
2039,2.07M,SVN
2039,11.4M,SWE
2039,1.47M,SWZ
2039,115k,SYC
2039,34.7M,SYR
2039,28.5M,TCD
2039,12.7M,TGO
2039,71.1M,THA
2039,13.2M,TJK
2039,7.63M,TKM
2039,1.65M,TLS
2039,123k,TON
2039,1.54M,TTO
2039,13.7M,TUN
2039,92.7M,TUR
2039,12.5k,TUV
2039,23.7M,TWN
2039,103M,TZA
2039,71.5M,UGA
2039,35.9M,UKR
2039,3.41M,URY
2039,365M,USA
2039,41.7M,UZB
2039,104k,VCT
2039,34.3M,VEN
2039,106M,VNM
2039,472k,VUT
2039,280k,WSM
2039,47M,YEM
2039,69.3M,ZAF
2039,30.3M,ZMB
2039,22.5M,ZWE
2040,62.2M,AFG
2040,58.1M,AGO
2040,2.66M,ALB
2040,82.2k,AND
2040,10.7M,ARE
2040,50M,ARG
2040,2.68M,ARM
2040,99.8k,ATG
2040,30.4M,AUS
2040,9.05M,AUT
2040,11M,AZE
2040,19.9M,BDI
2040,12.1M,BEL
2040,20.6M,BEN
2040,34.1M,BFA
2040,197M,BGD
2040,5.73M,BGR
2040,1.7M,BHR
2040,447k,BHS
2040,2.94M,BIH
2040,8.8M,BLR
2040,500k,BLZ
2040,15.3M,BOL
2040,230M,BRA
2040,279k,BRB
2040,493k,BRN
2040,860k,BTN
2040,3.36M,BWA
2040,9.32M,CAF
2040,43.8M,CAN
2040,9.5M,CHE
2040,20.6M,CHL
2040,1.38B,CHN
2040,42.6M,
2040,42.4M,CMR
2040,170M,
2040,8.72M,
2040,56.3M,COL
2040,1.11M,COM
2040,690k,CPV
2040,5.64M,CRI
2040,10.6M,CUB
2040,1.36M,CYP
2040,10.5M,CZE
2040,81.2M,DEU
2040,1.39M,DJI
2040,75.7k,DMA
2040,6.31M,DNK
2040,12.7M,DOM
2040,54.9M,DZA
2040,21.1M,ECU
2040,143M,EGY
2040,5.14M,ERI
2040,46M,ESP
2040,1.23M,EST
2040,182M,ETH
2040,5.54M,FIN
2040,1.05M,FJI
2040,66.2M,FRA
2040,131k,
2040,3.27M,GAB
2040,70.7M,GBR
2040,3.53M,GEO
2040,45.6M,GHA
2040,20.2M,GIN
2040,3.98M,GMB
2040,2.98M,GNB
2040,2.41M,GNQ
2040,9.64M,GRC
2040,134k,GRD
2040,22.6M,GTM
2040,874k,GUY
2040,7.31M,
2040,13.1M,HND
2040,,
2040,3.6M,HRV
2040,14M,HTI
2040,9.25M,HUN
2040,308M,IDN
2040,1.61B,IND
2040,5.53M,IRL
2040,96.5M,IRN
2040,63.8M,IRQ
2040,404k,ISL
2040,11.5M,ISR
2040,55.3M,ITA
2040,2.7M,JAM
2040,13.5M,JOR
2040,111M,JPN
2040,23.3M,KAZ
2040,74.8M,KEN
2040,8.44M,
2040,19.4M,KHM
2040,169k,KIR
2040,48.1k,
2040,49.3M,KOR
2040,4.93M,KWT
2040,9.15M,
2040,4.74M,LBN
2040,7.59M,LBR
2040,8.06M,LBY
2040,183k,
2040,42.1k,LIE
2040,22.3M,LKA
2040,2.72M,LSO
2040,2.36M,LTU
2040,745k,LUX
2040,1.55M,LVA
2040,43M,MAR
2040,36.4k,MCO
2040,3.08M,MDA
2040,43.5M,MDG
2040,542k,MDV
2040,141M,MEX
2040,48.4k,MHL
2040,2.01M,MKD
2040,37.7M,MLI
2040,538k,MLT
2040,59.1M,MMR
2040,607k,MNE
2040,4.13M,MNG
2040,51.8M,MOZ
2040,7.35M,MRT
2040,1.28M,MUS
2040,31.1M,MWI
2040,39.3M,MYS
2040,3.35M,NAM
2040,49.6M,NER
2040,321M,NGA
2040,8.48M,NIC
2040,18.1M,NLD
2040,6.09M,NOR
2040,35.6M,NPL
2040,14.1k,NRU
2040,5.77M,NZL
2040,5.69M,OMN
2040,323M,PAK
2040,5.35M,PAN
2040,39.7M,PER
2040,145M,PHL
2040,17.4k,PLW
2040,13.4M,PNG
2040,37M,POL
2040,26.4M,
2040,9.73M,PRT
2040,8.08M,PRY
2040,7.57M,
2040,3.09M,QAT
2040,18.3M,ROU
2040,137M,RUS
2040,19.7M,RWA
2040,44.9M,SAU
2040,70.4M,SDN
2040,26.6M,SEN
2040,6.41M,SGP
2040,1.04M,SLB
2040,11.9M,SLE
2040,6.68M,SLV
2040,33.1k,SMR
2040,29.1M,SOM
2040,6.32M,SRB
2040,15.1M,SSD
2040,317k,STP
2040,700k,SUR
2040,5.4M,
2040,2.06M,SVN
2040,11.5M,SWE
2040,1.49M,SWZ
2040,115k,SYC
2040,35.1M,SYR
2040,29.2M,TCD
2040,12.9M,TGO
2040,70.9M,THA
2040,13.4M,TJK
2040,7.7M,TKM
2040,1.67M,TLS
2040,124k,TON
2040,1.53M,TTO
2040,13.8M,TUN
2040,93.1M,TUR
2040,12.5k,TUV
2040,23.6M,TWN
2040,105M,TZA
2040,73M,UGA
2040,35.7M,UKR
2040,3.41M,URY
2040,367M,USA
2040,42.1M,UZB
2040,104k,VCT
2040,34.5M,VEN
2040,106M,VNM
2040,482k,VUT
2040,284k,WSM
2040,47.8M,YEM
2040,69.7M,ZAF
2040,31M,ZMB
2040,22.9M,ZWE
2041,63.4M,AFG
2041,59.5M,AGO
2041,2.64M,ALB
2041,82.2k,AND
2041,10.7M,ARE
2041,50.2M,ARG
2041,2.67M,ARM
2041,99.8k,ATG
2041,30.6M,AUS
2041,9.04M,AUT
2041,11M,AZE
2041,20.4M,BDI
2041,12.1M,BEL
2041,21.1M,BEN
2041,34.7M,BFA
2041,197M,BGD
2041,5.67M,BGR
2041,1.71M,BHR
2041,448k,BHS
2041,2.92M,BIH
2041,8.76M,BLR
2041,505k,BLZ
2041,15.4M,BOL
2041,230M,BRA
2041,278k,BRB
2041,494k,BRN
2041,863k,BTN
2041,3.39M,BWA
2041,9.54M,CAF
2041,44.1M,CAN
2041,9.53M,CHE
2041,20.6M,CHL
2041,1.37B,CHN
2041,43.5M,
2041,43.3M,CMR
2041,175M,
2041,8.89M,
2041,56.4M,COL
2041,1.12M,COM
2041,695k,CPV
2041,5.66M,CRI
2041,10.6M,CUB
2041,1.36M,CYP
2041,10.5M,CZE
2041,81M,DEU
2041,1.4M,DJI
2041,75.6k,DMA
2041,6.32M,DNK
2041,12.8M,DOM
2041,55.4M,DZA
2041,21.2M,ECU
2041,145M,EGY
2041,5.23M,ERI
2041,45.9M,ESP
2041,1.23M,EST
2041,185M,ETH
2041,5.53M,FIN
2041,1.05M,FJI
2041,66.2M,FRA
2041,132k,
2041,3.32M,GAB
2041,70.8M,GBR
2041,3.51M,GEO
2041,46.3M,GHA
2041,20.5M,GIN
2041,4.06M,GMB
2041,3.02M,GNB
2041,2.45M,GNQ
2041,9.6M,GRC
2041,135k,GRD
2041,22.8M,GTM
2041,875k,GUY
2041,7.28M,
2041,13.3M,HND
2041,,
2041,3.57M,HRV
2041,14.1M,HTI
2041,9.2M,HUN
2041,309M,IDN
2041,1.62B,IND
2041,5.56M,IRL
2041,96.8M,IRN
2041,64.9M,IRQ
2041,405k,ISL
2041,11.7M,ISR
2041,55M,ITA
2041,2.68M,JAM
2041,13.7M,JOR
2041,110M,JPN
2041,23.5M,KAZ
2041,75.9M,KEN
2041,8.55M,
2041,19.5M,KHM
2041,171k,KIR
2041,48k,
2041,49M,KOR
2041,4.96M,KWT
2041,9.22M,
2041,4.77M,LBN
2041,7.73M,LBR
2041,8.12M,LBY
2041,183k,
2041,42.1k,LIE
2041,22.2M,LKA
2041,2.74M,LSO
2041,2.34M,LTU
2041,749k,LUX
2041,1.54M,LVA
2041,43.2M,MAR
2041,36.5k,MCO
2041,3.07M,MDA
2041,44.3M,MDG
2041,545k,MDV
2041,142M,MEX
2041,48.8k,MHL
2041,2M,MKD
2041,38.6M,MLI
2041,536k,MLT
2041,59.3M,MMR
2041,605k,MNE
2041,4.17M,MNG
2041,52.9M,MOZ
2041,7.5M,MRT
2041,1.28M,MUS
2041,31.7M,MWI
2041,39.5M,MYS
2041,3.39M,NAM
2041,51.2M,NER
2041,327M,NGA
2041,8.55M,NIC
2041,18.1M,NLD
2041,6.12M,NOR
2041,35.8M,NPL
2041,14.2k,NRU
2041,5.79M,NZL
2041,5.75M,OMN
2041,327M,PAK
2041,5.4M,PAN
2041,40M,PER
2041,146M,PHL
2041,17.3k,PLW
2041,13.5M,PNG
2041,36.8M,POL
2041,26.4M,
2041,9.69M,PRT
2041,8.14M,PRY
2041,7.7M,
2041,3.12M,QAT
2041,18.2M,ROU
2041,137M,RUS
2041,20.1M,RWA
2041,45.3M,SAU
2041,71.8M,SDN
2041,27.1M,SEN
2041,6.41M,SGP
2041,1.05M,SLB
2041,12.1M,SLE
2041,6.69M,SLV
2041,33k,SMR
2041,29.8M,SOM
2041,6.26M,SRB
2041,15.4M,SSD
2041,322k,STP
2041,703k,SUR
2041,5.38M,
2041,2.06M,SVN
2041,11.5M,SWE
2041,1.51M,SWZ
2041,115k,SYC
2041,35.5M,SYR
2041,29.9M,TCD
2041,13.2M,TGO
2041,70.7M,THA
2041,13.6M,TJK
2041,7.76M,TKM
2041,1.68M,TLS
2041,124k,TON
2041,1.53M,TTO
2041,13.8M,TUN
2041,93.4M,TUR
2041,12.6k,TUV
2041,23.5M,TWN
2041,107M,TZA
2041,74.5M,UGA
2041,35.4M,UKR
2041,3.4M,URY
2041,368M,USA
2041,42.4M,UZB
2041,104k,VCT
2041,34.6M,VEN
2041,106M,VNM
2041,491k,VUT
2041,287k,WSM
2041,48.6M,YEM
2041,70.2M,ZAF
2041,31.6M,ZMB
2041,23.3M,ZWE
2042,64.6M,AFG
2042,60.9M,AGO
2042,2.62M,ALB
2042,82.1k,AND
2042,10.8M,ARE
2042,50.4M,ARG
2042,2.66M,ARM
2042,99.8k,ATG
2042,30.7M,AUS
2042,9.03M,AUT
2042,11M,AZE
2042,20.8M,BDI
2042,12.1M,BEL
2042,21.5M,BEN
2042,35.4M,BFA
2042,198M,BGD
2042,5.62M,BGR
2042,1.72M,BHR
2042,449k,BHS
2042,2.9M,BIH
2042,8.72M,BLR
2042,509k,BLZ
2042,15.5M,BOL
2042,231M,BRA
2042,277k,BRB
2042,495k,BRN
2042,865k,BTN
2042,3.43M,BWA
2042,9.76M,CAF
2042,44.3M,CAN
2042,9.55M,CHE
2042,20.6M,CHL
2042,1.37B,CHN
2042,44.3M,
2042,44.2M,CMR
2042,179M,
2042,9.05M,
2042,56.5M,COL
2042,1.14M,COM
2042,699k,CPV
2042,5.67M,CRI
2042,10.5M,CUB
2042,1.37M,CYP
2042,10.5M,CZE
2042,80.8M,DEU
2042,1.42M,DJI
2042,75.5k,DMA
2042,6.34M,DNK
2042,12.8M,DOM
2042,56M,DZA
2042,21.4M,ECU
2042,147M,EGY
2042,5.31M,ERI
2042,45.8M,ESP
2042,1.22M,EST
2042,189M,ETH
2042,5.52M,FIN
2042,1.06M,FJI
2042,66.2M,FRA
2042,132k,
2042,3.37M,GAB
2042,70.9M,GBR
2042,3.5M,GEO
2042,47M,GHA
2042,20.9M,GIN
2042,4.13M,GMB
2042,3.07M,GNB
2042,2.49M,GNQ
2042,9.55M,GRC
2042,135k,GRD
2042,23M,GTM
2042,876k,GUY
2042,7.25M,
2042,13.4M,HND
2042,,
2042,3.55M,HRV
2042,14.2M,HTI
2042,9.16M,HUN
2042,311M,IDN
2042,1.63B,IND
2042,5.58M,IRL
2042,97.1M,IRN
2042,66M,IRQ
2042,405k,ISL
2042,11.8M,ISR
2042,54.7M,ITA
2042,2.66M,JAM
2042,13.9M,JOR
2042,110M,JPN
2042,23.7M,KAZ
2042,77M,KEN
2042,8.65M,
2042,19.6M,KHM
2042,173k,KIR
2042,47.9k,
2042,48.7M,KOR
2042,5M,KWT
2042,9.29M,
2042,4.79M,LBN
2042,7.86M,LBR
2042,8.17M,LBY
2042,182k,
2042,42.2k,LIE
2042,22.2M,LKA
2042,2.76M,LSO
2042,2.32M,LTU
2042,753k,LUX
2042,1.53M,LVA
2042,43.5M,MAR
2042,36.6k,MCO
2042,3.06M,MDA
2042,45.1M,MDG
2042,548k,MDV
2042,142M,MEX
2042,49.1k,MHL
2042,1.99M,MKD
2042,39.6M,MLI
2042,535k,MLT
2042,59.4M,MMR
2042,603k,MNE
2042,4.21M,MNG
2042,54M,MOZ
2042,7.66M,MRT
2042,1.28M,MUS
2042,32.3M,MWI
2042,39.7M,MYS
2042,3.43M,NAM
2042,52.8M,NER
2042,332M,NGA
2042,8.62M,NIC
2042,18.1M,NLD
2042,6.15M,NOR
2042,36M,NPL
2042,14.2k,NRU
2042,5.81M,NZL
2042,5.82M,OMN
2042,332M,PAK
2042,5.44M,PAN
2042,40.2M,PER
2042,148M,PHL
2042,17.2k,PLW
2042,13.7M,PNG
2042,36.6M,POL
2042,26.3M,
2042,9.65M,PRT
2042,8.2M,PRY
2042,7.83M,
2042,3.14M,QAT
2042,18.1M,ROU
2042,136M,RUS
2042,20.4M,RWA
2042,45.7M,SAU
2042,73.2M,SDN
2042,27.7M,SEN
2042,6.41M,SGP
2042,1.07M,SLB
2042,12.3M,SLE
2042,6.69M,SLV
2042,33k,SMR
2042,30.5M,SOM
2042,6.21M,SRB
2042,15.6M,SSD
2042,327k,STP
2042,706k,SUR
2042,5.36M,
2042,2.05M,SVN
2042,11.5M,SWE
2042,1.53M,SWZ
2042,115k,SYC
2042,35.9M,SYR
2042,30.6M,TCD
2042,13.4M,TGO
2042,70.5M,THA
2042,13.7M,TJK
2042,7.82M,TKM
2042,1.7M,TLS
2042,125k,TON
2042,1.53M,TTO
2042,13.9M,TUN
2042,93.7M,TUR
2042,12.7k,TUV
2042,23.4M,TWN
2042,110M,TZA
2042,76M,UGA
2042,35.1M,UKR
2042,3.4M,URY
2042,369M,USA
2042,42.8M,UZB
2042,104k,VCT
2042,34.8M,VEN
2042,106M,VNM
2042,501k,VUT
2042,291k,WSM
2042,49.3M,YEM
2042,70.6M,ZAF
2042,32.3M,ZMB
2042,23.6M,ZWE
2043,65.8M,AFG
2043,62.3M,AGO
2043,2.61M,ALB
2043,82k,AND
2043,10.9M,ARE
2043,50.6M,ARG
2043,2.65M,ARM
2043,99.8k,ATG
2043,30.9M,AUS
2043,9.02M,AUT
2043,11M,AZE
2043,21.2M,BDI
2043,12.1M,BEL
2043,22M,BEN
2043,36M,BFA
2043,199M,BGD
2043,5.56M,BGR
2043,1.74M,BHR
2043,449k,BHS
2043,2.88M,BIH
2043,8.68M,BLR
2043,513k,BLZ
2043,15.7M,BOL
2043,231M,BRA
2043,276k,BRB
2043,496k,BRN
2043,868k,BTN
2043,3.46M,BWA
2043,9.99M,CAF
2043,44.5M,CAN
2043,9.58M,CHE
2043,20.7M,CHL
2043,1.36B,CHN
2043,45.2M,
2043,45.1M,CMR
2043,184M,
2043,9.22M,
2043,56.7M,COL
2043,1.15M,COM
2043,703k,CPV
2043,5.68M,CRI
2043,10.5M,CUB
2043,1.37M,CYP
2043,10.5M,CZE
2043,80.6M,DEU
2043,1.43M,DJI
2043,75.4k,DMA
2043,6.35M,DNK
2043,12.9M,DOM
2043,56.5M,DZA
2043,21.5M,ECU
2043,149M,EGY
2043,5.4M,ERI
2043,45.6M,ESP
2043,1.21M,EST
2043,192M,ETH
2043,5.52M,FIN
2043,1.07M,FJI
2043,66.1M,FRA
2043,133k,
2043,3.42M,GAB
2043,71.1M,GBR
2043,3.49M,GEO
2043,47.6M,GHA
2043,21.3M,GIN
2043,4.2M,GMB
2043,3.12M,GNB
2043,2.53M,GNQ
2043,9.5M,GRC
2043,135k,GRD
2043,23.2M,GTM
2043,877k,GUY
2043,7.22M,
2043,13.5M,HND
2043,,
2043,3.52M,HRV
2043,14.3M,HTI
2043,9.11M,HUN
2043,312M,IDN
2043,1.63B,IND
2043,5.6M,IRL
2043,97.4M,IRN
2043,67.1M,IRQ
2043,406k,ISL
2043,12M,ISR
2043,54.5M,ITA
2043,2.65M,JAM
2043,14M,JOR
2043,109M,JPN
2043,24M,KAZ
2043,78M,KEN
2043,8.75M,
2043,19.7M,KHM
2043,175k,KIR
2043,47.8k,
2043,48.4M,KOR
2043,5.03M,KWT
2043,9.36M,
2043,4.81M,LBN
2043,7.99M,LBR
2043,8.23M,LBY
2043,182k,
2043,42.2k,LIE
2043,22.2M,LKA
2043,2.78M,LSO
2043,2.31M,LTU
2043,757k,LUX
2043,1.52M,LVA
2043,43.7M,MAR
2043,36.7k,MCO
2043,3.05M,MDA
2043,45.9M,MDG
2043,551k,MDV
2043,142M,MEX
2043,49.4k,MHL
2043,1.98M,MKD
2043,40.6M,MLI
2043,533k,MLT
2043,59.5M,MMR
2043,601k,MNE
2043,4.25M,MNG
2043,55.2M,MOZ
2043,7.82M,MRT
2043,1.27M,MUS
2043,32.9M,MWI
2043,39.9M,MYS
2043,3.48M,NAM
2043,54.5M,NER
2043,338M,NGA
2043,8.68M,NIC
2043,18.1M,NLD
2043,6.18M,NOR
2043,36.2M,NPL
2043,14.3k,NRU
2043,5.83M,NZL
2043,5.88M,OMN
2043,337M,PAK
2043,5.48M,PAN
2043,40.5M,PER
2043,149M,PHL
2043,17.2k,PLW
2043,13.9M,PNG
2043,36.4M,POL
2043,26.3M,
2043,9.61M,PRT
2043,8.25M,PRY
2043,7.96M,
2043,3.17M,QAT
2043,18M,ROU
2043,136M,RUS
2043,20.7M,RWA
2043,46.1M,SAU
2043,74.6M,SDN
2043,28.3M,SEN
2043,6.41M,SGP
2043,1.09M,SLB
2043,12.5M,SLE
2043,6.69M,SLV
2043,32.9k,SMR
2043,31.3M,SOM
2043,6.15M,SRB
2043,15.9M,SSD
2043,332k,STP
2043,709k,SUR
2043,5.34M,
2043,2.05M,SVN
2043,11.6M,SWE
2043,1.54M,SWZ
2043,116k,SYC
2043,36.2M,SYR
2043,31.4M,TCD
2043,13.7M,TGO
2043,70.2M,THA
2043,13.9M,TJK
2043,7.89M,TKM
2043,1.71M,TLS
2043,126k,TON
2043,1.52M,TTO
2043,14M,TUN
2043,94.1M,TUR
2043,12.7k,TUV
2043,23.3M,TWN
2043,112M,TZA
2043,77.4M,UGA
2043,34.9M,UKR
2043,3.39M,URY
2043,370M,USA
2043,43.2M,UZB
2043,104k,VCT
2043,35M,VEN
2043,106M,VNM
2043,510k,VUT
2043,295k,WSM
2043,50.1M,YEM
2043,71M,ZAF
2043,32.9M,ZMB
2043,24M,ZWE
2044,67M,AFG
2044,63.7M,AGO
2044,2.59M,ALB
2044,81.9k,AND
2044,11M,ARE
2044,50.8M,ARG
2044,2.64M,ARM
2044,99.8k,ATG
2044,31.1M,AUS
2044,9.01M,AUT
2044,11M,AZE
2044,21.7M,BDI
2044,12.1M,BEL
2044,22.4M,BEN
2044,36.7M,BFA
2044,200M,BGD
2044,5.51M,BGR
2044,1.75M,BHR
2044,450k,BHS
2044,2.86M,BIH
2044,8.64M,BLR
2044,517k,BLZ
2044,15.8M,BOL
2044,231M,BRA
2044,275k,BRB
2044,497k,BRN
2044,869k,BTN
2044,3.49M,BWA
2044,10.2M,CAF
2044,44.7M,CAN
2044,9.61M,CHE
2044,20.7M,CHL
2044,1.36B,CHN
2044,46.1M,
2044,45.9M,CMR
2044,189M,
2044,9.38M,
2044,56.7M,COL
2044,1.16M,COM
2044,707k,CPV
2044,5.68M,CRI
2044,10.4M,CUB
2044,1.37M,CYP
2044,10.5M,CZE
2044,80.4M,DEU
2044,1.44M,DJI
2044,75.3k,DMA
2044,6.37M,DNK
2044,12.9M,DOM
2044,57M,DZA
2044,21.6M,ECU
2044,151M,EGY
2044,5.48M,ERI
2044,45.4M,ESP
2044,1.21M,EST
2044,195M,ETH
2044,5.51M,FIN
2044,1.07M,FJI
2044,66.1M,FRA
2044,133k,
2044,3.47M,GAB
2044,71.2M,GBR
2044,3.47M,GEO
2044,48.3M,GHA
2044,21.6M,GIN
2044,4.27M,GMB
2044,3.17M,GNB
2044,2.56M,GNQ
2044,9.46M,GRC
2044,135k,GRD
2044,23.4M,GTM
2044,878k,GUY
2044,7.19M,
2044,13.6M,HND
2044,,
2044,3.49M,HRV
2044,14.5M,HTI
2044,9.07M,HUN
2044,313M,IDN
2044,1.64B,IND
2044,5.62M,IRL
2044,97.7M,IRN
2044,68.2M,IRQ
2044,407k,ISL
2044,12.1M,ISR
2044,54.2M,ITA
2044,2.63M,JAM
2044,14.2M,JOR
2044,108M,JPN
2044,24.2M,KAZ
2044,79.1M,KEN
2044,8.86M,
2044,19.8M,KHM
2044,177k,KIR
2044,47.7k,
2044,48.1M,KOR
2044,5.06M,KWT
2044,9.42M,
2044,4.84M,LBN
2044,8.12M,LBR
2044,8.28M,LBY
2044,182k,
2044,42.3k,LIE
2044,22.2M,LKA
2044,2.8M,LSO
2044,2.29M,LTU
2044,761k,LUX
2044,1.5M,LVA
2044,43.9M,MAR
2044,36.9k,MCO
2044,3.04M,MDA
2044,46.7M,MDG
2044,554k,MDV
2044,143M,MEX
2044,49.7k,MHL
2044,1.97M,MKD
2044,41.5M,MLI
2044,532k,MLT
2044,59.6M,MMR
2044,599k,MNE
2044,4.29M,MNG
2044,56.3M,MOZ
2044,7.97M,MRT
2044,1.26M,MUS
2044,33.5M,MWI
2044,40.1M,MYS
2044,3.52M,NAM
2044,56.2M,NER
2044,344M,NGA
2044,8.75M,NIC
2044,18M,NLD
2044,6.21M,NOR
2044,36.4M,NPL
2044,14.4k,NRU
2044,5.85M,NZL
2044,5.94M,OMN
2044,341M,PAK
2044,5.52M,PAN
2044,40.7M,PER
2044,150M,PHL
2044,17.1k,PLW
2044,14M,PNG
2044,36.2M,POL
2044,26.2M,
2044,9.56M,PRT
2044,8.3M,PRY
2044,8.1M,
2044,3.2M,QAT
2044,18M,ROU
2044,136M,RUS
2044,21.1M,RWA
2044,46.4M,SAU
2044,76M,SDN
2044,28.9M,SEN
2044,6.4M,SGP
2044,1.11M,SLB
2044,12.6M,SLE
2044,6.68M,SLV
2044,32.8k,SMR
