year,gdp,ISO3
2037,59.4k,AUS
2037,63.8k,AUT
2037,19.8k,AZE
2037,889,BDI
2037,61.8k,BEL
2037,4570,BEN
2037,2980,BFA
2037,10.5k,BGD
2037,34.5k,BGR
2037,59.1k,BHR
2037,38k,BHS
2037,24.1k,BIH
2037,19.5k,BLR
2037,10.1k,BLZ
2037,10.1k,BOL
2037,19.8k,BRA
2037,20.8k,BRB
2037,74.9k,BRN
2037,15.5k,BTN
2037,18.8k,BWA
2037,1020,CAF
2037,57.9k,CAN
2037,78.5k,CHE
2037,31k,CHL
2037,29.5k,CHN
2037,7890,
2037,5380,CMR
2037,1500,
2037,3530,
2037,21.2k,COL
2037,2880,COM
2037,9360,CPV
2037,28.4k,CRI
2037,12.5k,CUB
2037,53.8k,CYP
2037,52.7k,CZE
2037,63.5k,DEU
2037,7640,DJI
2037,15.3k,DMA
2037,67.2k,DNK
2037,29.2k,DOM
2037,14.8k,DZA
2037,13.1k,ECU
2037,18k,EGY
2037,2250,ERI
2037,48.6k,ESP
2037,50.9k,EST
2037,3950,ETH
2037,57.1k,FIN
2037,17.4k,FJI
2037,53.2k,FRA
2037,4030,
2037,18.6k,GAB
2037,55.9k,GBR
2037,26k,GEO
2037,7640,GHA
2037,3510,GIN
2037,2900,GMB
2037,2670,GNB
2037,11.7k,GNQ
2037,38.5k,GRC
2037,21.2k,GRD
2037,12.2k,GTM
2037,87.6k,GUY
2037,67k,
2037,7600,HND
2037,44.1k,HRV
2037,3100,HTI
2037,44.7k,HUN
2037,19.7k,IDN
2037,12.2k,IND
2037,122k,IRL
2037,19.8k,IRN
2037,11.9k,IRQ
2037,64k,ISL
2037,53.2k,ISR
2037,51.4k,ITA
2037,13.6k,JAM
2037,13k,JOR
2037,50.6k,JPN
2037,32.6k,KAZ
2037,7250,KEN
2037,6870,
2037,7970,KHM
2037,2280,KIR
2037,40.5k,
2037,58.9k,KOR
2037,51.8k,KWT
2037,11.2k,
2037,15.6k,LBN
2037,1840,LBR
2037,28.5k,LBY
2037,18k,
2037,14.8k,LKA
2037,2620,LSO
2037,50.5k,LTU
2037,114k,LUX
2037,42.7k,LVA
2037,10.9k,MAR
2037,241k,MCO
2037,13.3k,MDA
2037,1950,MDG
2037,29.3k,MDV
2037,24.7k,MEX
2037,8070,MHL
2037,26.2k,MKD
2037,2840,MLI
2037,61.8k,MLT
2037,6080,MMR
2037,31.3k,MNE
2037,18.3k,MNG
2037,2220,MOZ
2037,7960,MRT
2037,31.6k,MUS
2037,1760,MWI
2037,40.6k,MYS
2037,11.8k,NAM
2037,1790,NER
2037,6630,NGA
2037,7530,NIC
2037,65.1k,NLD
2037,83.2k,NOR
2037,5830,NPL
2037,14.6k,NRU
2037,47.1k,NZL
2037,35.4k,OMN
2037,8190,PAK
2037,41.7k,PAN
2037,17.1k,PER
2037,13.3k,PHL
2037,23.1k,PLW
2037,4780,PNG
2037,50.6k,POL
2037,1590,
2037,46.6k,PRT
2037,18.8k,PRY
2037,7050,
2037,114k,QAT
2037,45k,ROU
2037,28.6k,RUS
2037,3510,RWA
2037,56k,SAU
2037,4940,SDN
2037,5310,SEN
2037,118k,SGP
2037,2620,SLB
2037,2440,SLE
2037,11.5k,SLV
2037,63.5k,SMR
2037,1510,SOM
2037,29.7k,SRB
2037,1080,SSD
2037,4950,STP
2037,18.3k,SUR
2037,43.5k,
2037,52.3k,SVN
2037,60.9k,SWE
2037,11.4k,SWZ
2037,43k,SYC
2037,4660,SYR
2037,1660,TCD
2037,3230,TGO
2037,26k,THA
2037,5620,TJK
2037,17.6k,TKM
2037,4310,TLS
2037,7700,TON
2037,32.7k,TTO
2037,14.1k,TUN
2037,42.2k,TUR
2037,6670,TUV
2037,69.1k,TWN
2037,4170,TZA
2037,3600,UGA
2037,8660,UKR
2037,31.2k,URY
2037,74.4k,USA
2037,11.8k,UZB
2037,20k,VCT
2037,6850,VEN
2037,19.4k,VNM
2037,2420,VUT
2037,7090,WSM
2037,2060,YEM
2037,16k,ZAF
2037,4100,ZMB
2037,2850,ZWE
2038,1670,AFG
2038,7180,AGO
2038,21k,ALB
2038,56.7k,AND
2038,81k,ARE
2038,29k,ARG
2038,23.1k,ARM
2038,29.1k,ATG
2038,60.1k,AUS
2038,63.5k,AUT
2038,20.3k,AZE
2038,926,BDI
2038,63k,BEL
2038,4700,BEN
2038,3070,BFA
2038,10.7k,BGD
2038,35.3k,BGR
2038,60k,BHR
2038,39.2k,BHS
2038,23.7k,BIH
2038,19.7k,BLR
2038,10.4k,BLZ
2038,10.4k,BOL
2038,19.9k,BRA
2038,21.9k,BRB
2038,75.8k,BRN
2038,15.2k,BTN
2038,19.4k,BWA
2038,1030,CAF
2038,59.1k,CAN
2038,75.7k,CHE
2038,32k,CHL
2038,30k,CHN
2038,8110,
2038,5140,CMR
2038,1520,
2038,4080,
2038,21.7k,COL
2038,2940,COM
2038,9650,CPV
2038,29.5k,CRI
2038,12.8k,CUB
2038,52.9k,CYP
2038,53.5k,CZE
2038,64.4k,DEU
2038,7840,DJI
2038,16k,DMA
2038,67.9k,DNK
2038,29.9k,DOM
2038,15.4k,DZA
2038,13.3k,ECU
2038,18.5k,EGY
2038,2300,ERI
2038,48.8k,ESP
2038,51.6k,EST
2038,4010,ETH
2038,58.2k,FIN
2038,17.8k,FJI
2038,53.9k,FRA
2038,3930,
2038,19.1k,GAB
2038,56.6k,GBR
2038,26k,GEO
2038,7900,GHA
2038,3580,GIN
2038,3040,GMB
2038,2470,GNB
2038,12k,GNQ
2038,39.3k,GRC
2038,21.1k,GRD
2038,12.7k,GTM
2038,83.3k,GUY
2038,67.8k,
2038,7890,HND
2038,45.2k,HRV
2038,3240,HTI
2038,45.5k,HUN
2038,20.1k,IDN
2038,12.5k,IND
2038,121k,IRL
2038,20.3k,IRN
2038,12.1k,IRQ
2038,64.5k,ISL
2038,54k,ISR
2038,52.2k,ITA
2038,13.6k,JAM
2038,13.4k,JOR
2038,51.3k,JPN
2038,33.1k,KAZ
2038,7460,KEN
2038,7230,
2038,7880,KHM
2038,2330,KIR
2038,40.1k,
2038,59.7k,KOR
2038,52.6k,KWT
2038,11.6k,
2038,15.9k,LBN
2038,1890,LBR
2038,29.3k,LBY
2038,18.4k,
2038,15.3k,LKA
2038,2680,LSO
2038,51.2k,LTU
2038,114k,LUX
2038,43.1k,LVA
2038,11.3k,MAR
2038,243k,MCO
2038,13.4k,MDA
2038,1800,MDG
2038,27.3k,MDV
2038,25.2k,MEX
2038,8210,MHL
2038,27.4k,MKD
2038,2570,MLI
2038,62.3k,MLT
2038,6180,MMR
2038,32.3k,MNE
2038,18.4k,MNG
2038,2260,MOZ
2038,8180,MRT
2038,32.6k,MUS
2038,1800,MWI
2038,41.8k,MYS
2038,12.1k,NAM
2038,1880,NER
2038,6840,NGA
2038,7880,NIC
2038,65.8k,NLD
2038,75.4k,NOR
2038,6010,NPL
2038,15.1k,NRU
2038,48.3k,NZL
2038,36.1k,OMN
2038,8350,PAK
2038,42.7k,PAN
2038,17.6k,PER
2038,13.6k,PHL
2038,21.6k,PLW
2038,4840,PNG
2038,51.7k,POL
2038,1640,
2038,47.7k,PRT
2038,19.3k,PRY
2038,7130,
2038,115k,QAT
2038,45.9k,ROU
2038,28.8k,RUS
2038,3620,RWA
2038,56.6k,SAU
2038,5080,SDN
2038,5460,SEN
2038,117k,SGP
2038,2690,SLB
2038,2080,SLE
2038,11.9k,SLV
2038,64.8k,SMR
2038,1580,SOM
2038,30.3k,SRB
2038,1130,SSD
2038,4960,STP
2038,19.1k,SUR
2038,44.7k,
2038,52.4k,SVN
2038,61.4k,SWE
2038,11.7k,SWZ
2038,45.1k,SYC
2038,4770,SYR
2038,1730,TCD
2038,3250,TGO
2038,26.7k,THA
2038,5750,TJK
2038,18.3k,TKM
2038,4480,TLS
2038,7920,TON
2038,34.1k,TTO
2038,14.6k,TUN
2038,42.6k,TUR
2038,6840,TUV
2038,69.5k,TWN
2038,4380,TZA
2038,3720,UGA
2038,8950,UKR
2038,31.9k,URY
2038,74.7k,USA
2038,12.1k,UZB
2038,20.5k,VCT
2038,6970,VEN
2038,19.9k,VNM
2038,2500,VUT
2038,7220,WSM
2038,2050,YEM
2038,16.5k,ZAF
2038,4260,ZMB
2038,2940,ZWE
2039,1710,AFG
2039,7440,AGO
2039,20.4k,ALB
2039,57.4k,AND
2039,80.9k,ARE
2039,29.6k,ARG
2039,23.2k,ARM
2039,29.9k,ATG
2039,60.8k,AUS
2039,64.2k,AUT
2039,20.4k,AZE
2039,965,BDI
2039,64.1k,BEL
2039,4760,BEN
2039,3190,BFA
2039,10.9k,BGD
2039,36.2k,BGR
2039,61k,BHR
2039,40.2k,BHS
2039,24.5k,BIH
2039,20.1k,BLR
2039,10.8k,BLZ
2039,10.8k,BOL
2039,20.3k,BRA
2039,23.1k,BRB
2039,76.4k,BRN
2039,15.8k,BTN
2039,19.5k,BWA
2039,1040,CAF
2039,60.1k,CAN
2039,75.9k,CHE
2039,32.9k,CHL
2039,30.6k,CHN
2039,8250,
2039,5270,CMR
2039,1530,
2039,4000,
2039,21.9k,COL
2039,2630,COM
2039,9940,CPV
2039,30.5k,CRI
2039,13.2k,CUB
2039,54k,CYP
2039,54.5k,CZE
2039,65.8k,DEU
2039,7990,DJI
2039,16.6k,DMA
2039,68.6k,DNK
2039,30.9k,DOM
2039,16.1k,DZA
2039,13.5k,ECU
2039,19k,EGY
2039,2280,ERI
2039,49.6k,ESP
2039,52.3k,EST
2039,4100,ETH
2039,58k,FIN
2039,18.5k,FJI
2039,54.8k,FRA
2039,3940,
2039,19.5k,GAB
2039,57.2k,GBR
2039,25.8k,GEO
2039,8120,GHA
2039,3700,GIN
2039,3260,GMB
2039,2580,GNB
2039,12k,GNQ
2039,40k,GRC
2039,20.3k,GRD
2039,13k,GTM
2039,83.4k,GUY
2039,67.4k,
2039,8040,HND
2039,45.3k,HRV
2039,3330,HTI
2039,45.9k,HUN
2039,20.6k,IDN
2039,12.8k,IND
2039,121k,IRL
2039,20.8k,IRN
2039,12.4k,IRQ
2039,65.1k,ISL
2039,54.1k,ISR
2039,53.2k,ITA
2039,14.1k,JAM
2039,13.7k,JOR
2039,51.6k,JPN
2039,33.8k,KAZ
2039,7680,KEN
2039,7680,
2039,8100,KHM
2039,2400,KIR
2039,37.8k,
2039,60.5k,KOR
2039,53.6k,KWT
2039,12k,
2039,16.3k,LBN
2039,1940,LBR
2039,30k,LBY
2039,19k,
2039,15.5k,LKA
2039,2630,LSO
2039,51k,LTU
2039,114k,LUX
2039,42.5k,LVA
2039,11.5k,MAR
2039,245k,MCO
2039,13.8k,MDA
2039,1840,MDG
2039,27.7k,MDV
2039,25.8k,MEX
2039,7900,MHL
2039,24.6k,MKD
2039,2650,MLI
2039,62.7k,MLT
2039,6330,MMR
2039,32.5k,MNE
2039,18.6k,MNG
2039,2270,MOZ
2039,8540,MRT
2039,33.3k,MUS
2039,1790,MWI
2039,43.1k,MYS
2039,12.4k,NAM
2039,1900,NER
2039,7020,NGA
2039,8270,NIC
2039,67k,NLD
2039,75.8k,NOR
2039,6210,NPL
2039,15.7k,NRU
2039,49.4k,NZL
2039,36.7k,OMN
2039,8580,PAK
2039,43.7k,PAN
2039,18k,PER
2039,13.8k,PHL
2039,22.3k,PLW
2039,4920,PNG
2039,52.8k,POL
2039,1690,
2039,48.6k,PRT
2039,19.7k,PRY
2039,7200,
2039,115k,QAT
2039,46.4k,ROU
2039,29.3k,RUS
2039,3650,RWA
2039,57.7k,SAU
2039,5170,SDN
2039,5460,SEN
2039,116k,SGP
2039,2830,SLB
2039,2130,SLE
2039,12.1k,SLV
2039,66.1k,SMR
2039,1630,SOM
2039,31.1k,SRB
2039,1250,SSD
2039,5110,STP
2039,19.8k,SUR
2039,45.5k,
2039,52.6k,SVN
2039,62k,SWE
2039,12k,SWZ
2039,46.3k,SYC
2039,4920,SYR
2039,1800,TCD
2039,3360,TGO
2039,27.2k,THA
2039,5830,TJK
2039,18.9k,TKM
2039,4670,TLS
2039,8170,TON
2039,35.5k,TTO
2039,14.8k,TUN
2039,43.4k,TUR
2039,7010,TUV
2039,70k,TWN
2039,4480,TZA
2039,3800,UGA
2039,9270,UKR
2039,32.7k,URY
2039,75.1k,USA
2039,12.4k,UZB
2039,21.1k,VCT
2039,7150,VEN
2039,20.4k,VNM
2039,3200,VUT
2039,7460,WSM
2039,2110,YEM
2039,17k,ZAF
2039,4420,ZMB
2039,3030,ZWE
2040,1700,AFG
2040,7440,AGO
2040,21k,ALB
2040,57.9k,AND
2040,81.2k,ARE
2040,29.7k,ARG
2040,23.7k,ARM
2040,31k,ATG
2040,61.5k,AUS
2040,65.1k,AUT
2040,21k,AZE
2040,1000,BDI
2040,65k,BEL
2040,4700,BEN
2040,3390,BFA
2040,11.2k,BGD
2040,36.4k,BGR
2040,61.9k,BHR
2040,41.5k,BHS
2040,25.2k,BIH
2040,20.6k,BLR
2040,11k,BLZ
2040,11.1k,BOL
2040,20.7k,BRA
2040,24.2k,BRB
2040,75.2k,BRN
2040,18.2k,BTN
2040,20.1k,BWA
2040,1080,CAF
2040,61.1k,CAN
2040,75.6k,CHE
2040,33.8k,CHL
2040,31.1k,CHN
2040,8470,
2040,5570,CMR
2040,1550,
2040,4170,
2040,22.1k,COL
2040,3950,COM
2040,10.3k,CPV
2040,31.7k,CRI
2040,13.6k,CUB
2040,55.1k,CYP
2040,54.7k,CZE
2040,67.1k,DEU
2040,8210,DJI
2040,17.2k,DMA
2040,69.3k,DNK
2040,31.4k,DOM
2040,16.4k,DZA
2040,13.6k,ECU
2040,19.5k,EGY
2040,2340,ERI
2040,50.4k,ESP
2040,52.8k,EST
2040,4180,ETH
2040,59.1k,FIN
2040,17.8k,FJI
2040,55.8k,FRA
2040,4110,
2040,19.9k,GAB
2040,57.8k,GBR
2040,26.1k,GEO
2040,8330,GHA
2040,3800,GIN
2040,3500,GMB
2040,2690,GNB
2040,12.4k,GNQ
2040,40.8k,GRC
2040,21k,GRD
2040,13.2k,GTM
2040,82k,GUY
2040,73.8k,
2040,8330,HND
2040,46.2k,HRV
2040,3450,HTI
2040,46.7k,HUN
2040,20.9k,IDN
2040,13.1k,IND
2040,121k,IRL
2040,21.2k,IRN
2040,12.7k,IRQ
2040,66.2k,ISL
2040,54.9k,ISR
2040,54.4k,ITA
2040,14.3k,JAM
2040,14k,JOR
2040,52.1k,JPN
2040,33.9k,KAZ
2040,7840,KEN
2040,8140,
2040,8330,KHM
2040,2390,KIR
2040,38.3k,
2040,61.3k,KOR
2040,54.6k,KWT
2040,12.5k,
2040,16.7k,LBN
2040,1970,LBR
2040,30.3k,LBY
2040,19k,
2040,16k,LKA
2040,2640,LSO
2040,52.7k,LTU
2040,114k,LUX
2040,42.9k,LVA
2040,11.7k,MAR
2040,247k,MCO
2040,14.2k,MDA
2040,1890,MDG
2040,28.4k,MDV
2040,26.4k,MEX
2040,8360,MHL
2040,25.7k,MKD
2040,2610,MLI
2040,63.2k,MLT
2040,6500,MMR
2040,33.5k,MNE
2040,19.2k,MNG
2040,2340,MOZ
2040,8910,MRT
2040,34k,MUS
2040,1810,MWI
2040,43.9k,MYS
2040,12.7k,NAM
2040,1980,NER
2040,7190,NGA
2040,8310,NIC
2040,67.9k,NLD
2040,76.1k,NOR
2040,6440,NPL
2040,16.4k,NRU
2040,53.9k,NZL
2040,37.5k,OMN
2040,8820,PAK
2040,44.8k,PAN
2040,18.2k,PER
2040,14.1k,PHL
2040,23k,PLW
2040,4760,PNG
2040,53.5k,POL
2040,1790,
2040,49.5k,PRT
2040,20.3k,PRY
2040,7390,
2040,116k,QAT
2040,46.7k,ROU
2040,29.7k,RUS
2040,3740,RWA
2040,58.7k,SAU
2040,5330,SDN
2040,5590,SEN
2040,115k,SGP
2040,2950,SLB
2040,2140,SLE
2040,12.5k,SLV
2040,66.7k,SMR
2040,1680,SOM
2040,32k,SRB
2040,1360,SSD
2040,5290,STP
2040,18.8k,SUR
2040,46.3k,
2040,53.4k,SVN
2040,62.5k,SWE
2040,12.3k,SWZ
2040,46.7k,SYC
2040,5070,SYR
2040,1860,TCD
2040,3440,TGO
2040,27.3k,THA
2040,6010,TJK
2040,19.5k,TKM
2040,4770,TLS
2040,7500,TON
2040,36.6k,TTO
2040,14.9k,TUN
2040,44k,TUR
2040,7260,TUV
2040,70.5k,TWN
2040,4550,TZA
2040,3890,UGA
2040,9540,UKR
2040,32.8k,URY
2040,75.5k,USA
2040,12.7k,UZB
2040,21.7k,VCT
2040,7340,VEN
2040,20.9k,VNM
2040,3320,VUT
2040,7670,WSM
2040,2150,YEM
2040,17.5k,ZAF
2040,4600,ZMB
2040,3130,ZWE
2041,1730,AFG
2041,7720,AGO
2041,22.1k,ALB
2041,58.4k,AND
2041,77.1k,ARE
2041,29.6k,ARG
2041,24.3k,ARM
2041,30.8k,ATG
2041,62.1k,AUS
2041,65.9k,AUT
2041,21.5k,AZE
2041,1030,BDI
2041,64.7k,BEL
2041,4810,BEN
2041,3570,BFA
2041,11.5k,BGD
2041,37.1k,BGR
2041,62.6k,BHR
2041,42.7k,BHS
2041,25.8k,BIH
2041,21k,BLR
2041,11.3k,BLZ
2041,11.4k,BOL
2041,21.2k,BRA
2041,25.4k,BRB
2041,75.7k,BRN
2041,18.8k,BTN
2041,20.5k,BWA
2041,1110,CAF
2041,61.4k,CAN
2041,76.9k,CHE
2041,32.9k,CHL
2041,31.7k,CHN
2041,8700,
2041,5890,CMR
2041,1590,
2041,4100,
2041,22.6k,COL
2041,3940,COM
2041,10.7k,CPV
2041,32.8k,CRI
2041,13.7k,CUB
2041,56.1k,CYP
2041,55.2k,CZE
2041,65.6k,DEU
2041,8320,DJI
2041,16.5k,DMA
2041,69.1k,DNK
2041,32.7k,DOM
2041,17k,DZA
2041,14k,ECU
2041,19.9k,EGY
2041,2400,ERI
2041,51.1k,ESP
2041,53.2k,EST
2041,4270,ETH
2041,59.9k,FIN
2041,18.5k,FJI
2041,56.8k,FRA
2041,4260,
2041,19.9k,GAB
2041,58.3k,GBR
2041,26.8k,GEO
2041,8550,GHA
2041,3700,GIN
2041,3790,GMB
2041,2800,GNB
2041,12.8k,GNQ
2041,41.1k,GRC
2041,21.5k,GRD
2041,13.5k,GTM
2041,77.8k,GUY
2041,75.1k,
2041,8560,HND
2041,46.9k,HRV
2041,3600,HTI
2041,47.5k,HUN
2041,21.5k,IDN
2041,13.5k,IND
2041,121k,IRL
2041,21.7k,IRN
2041,12.9k,IRQ
2041,67.6k,ISL
2041,55.1k,ISR
2041,55.3k,ITA
2041,14.6k,JAM
2041,14.4k,JOR
2041,52.4k,JPN
2041,35k,KAZ
2041,7880,KEN
2041,8580,
2041,8550,KHM
2041,2490,KIR
2041,39.3k,
2041,61.7k,KOR
2041,55.6k,KWT
2041,12.9k,
2041,17.1k,LBN
2041,2020,LBR
2041,30.8k,LBY
2041,19.2k,
2041,16.5k,LKA
2041,2730,LSO
2041,54.5k,LTU
2041,114k,LUX
2041,43.5k,LVA
2041,12k,MAR
2041,247k,MCO
2041,14.7k,MDA
2041,1970,MDG
2041,28k,MDV
2041,26.6k,MEX
2041,8700,MHL
2041,26.3k,MKD
2041,2640,MLI
2041,63.8k,MLT
2041,6680,MMR
2041,33k,MNE
2041,19.8k,MNG
2041,2410,MOZ
2041,9220,MRT
2041,34.7k,MUS
2041,1870,MWI
2041,45k,MYS
2041,12.9k,NAM
2041,1890,NER
2041,7360,NGA
2041,8620,NIC
2041,68.9k,NLD
2041,76.6k,NOR
2041,6740,NPL
2041,17.1k,NRU
2041,54.6k,NZL
2041,42.2k,OMN
2041,8910,PAK
2041,45.7k,PAN
2041,18.5k,PER
2041,14.5k,PHL
2041,21.9k,PLW
2041,4830,PNG
2041,54.2k,POL
2041,2000,
2041,49.9k,PRT
2041,20.9k,PRY
2041,7450,
2041,117k,QAT
2041,47.4k,ROU
2041,30.3k,RUS
2041,3870,RWA
2041,57.4k,SAU
2041,5500,SDN
2041,5730,SEN
2041,115k,SGP
2041,3070,SLB
2041,2280,SLE
2041,12.8k,SLV
2041,67.3k,SMR
2041,1500,SOM
2041,32.6k,SRB
2041,1050,SSD
2041,5420,STP
2041,19.7k,SUR
2041,46.7k,
2041,54.2k,SVN
2041,63k,SWE
2041,12.6k,SWZ
2041,46.7k,SYC
2041,5000,SYR
2041,2000,TCD
2041,3550,TGO
2041,28k,THA
2041,6170,TJK
2041,20.2k,TKM
2041,4890,TLS
2041,7710,TON
2041,32.7k,TTO
2041,15.4k,TUN
2041,44.1k,TUR
2041,7490,TUV
2041,70.8k,TWN
2041,4670,TZA
2041,3940,UGA
2041,9810,UKR
2041,33k,URY
2041,75.9k,USA
2041,13.1k,UZB
2041,21.7k,VCT
2041,7510,VEN
2041,21.4k,VNM
2041,3450,VUT
2041,7710,WSM
2041,2230,YEM
2041,18k,ZAF
2041,4740,ZMB
2041,3220,ZWE
2042,1560,AFG
2042,7490,AGO
2042,23.2k,ALB
2042,58.8k,AND
2042,77.5k,ARE
2042,30k,ARG
2042,24.9k,ARM
2042,32k,ATG
2042,62.7k,AUS
2042,66.9k,AUT
2042,22.3k,AZE
2042,1060,BDI
2042,65.3k,BEL
2042,4880,BEN
2042,3360,BFA
2042,11.8k,BGD
2042,37.8k,BGR
2042,63.4k,BHR
2042,43k,BHS
2042,26.4k,BIH
2042,21.5k,BLR
2042,11.7k,BLZ
2042,11.8k,BOL
2042,21.6k,BRA
2042,21.9k,BRB
2042,76.4k,BRN
2042,19.6k,BTN
2042,21.1k,BWA
2042,1150,CAF
2042,62.1k,CAN
2042,78.3k,CHE
2042,34.3k,CHL
2042,32.3k,CHN
2042,8850,
2042,5800,CMR
2042,1650,
2042,4270,
2042,23.2k,COL
2042,4180,COM
2042,10.9k,CPV
2042,31.9k,CRI
2042,14.2k,CUB
2042,54.7k,CYP
2042,55.8k,CZE
2042,66.5k,DEU
2042,8550,DJI
2042,17k,DMA
2042,69.7k,DNK
2042,34.1k,DOM
2042,17.5k,DZA
2042,14.4k,ECU
2042,20.3k,EGY
2042,2460,ERI
2042,51.5k,ESP
2042,53.9k,EST
2042,4330,ETH
2042,61.2k,FIN
2042,19.1k,FJI
2042,56.9k,FRA
2042,4360,
2042,20.4k,GAB
2042,59k,GBR
2042,27.2k,GEO
2042,8740,GHA
2042,3740,GIN
2042,3030,GMB
2042,2810,GNB
2042,13.2k,GNQ
2042,39.7k,GRC
2042,22k,GRD
2042,13.9k,GTM
2042,77k,GUY
2042,76.5k,
2042,8390,HND
2042,45.8k,HRV
2042,3750,HTI
2042,47.8k,HUN
2042,21.8k,IDN
2042,13.7k,IND
2042,123k,IRL
2042,22.3k,IRN
2042,13.2k,IRQ
2042,67k,ISL
2042,56k,ISR
2042,54.1k,ITA
2042,14.4k,JAM
2042,14.7k,JOR
2042,53k,JPN
2042,36.1k,KAZ
2042,7990,KEN
2042,8810,
2042,8770,KHM
2042,2540,KIR
2042,40k,
2042,63k,KOR
2042,55.7k,KWT
2042,13.4k,
2042,17.4k,LBN
2042,2070,LBR
2042,31.2k,LBY
2042,19.9k,
2042,17k,LKA
2042,2790,LSO
2042,56.4k,LTU
2042,111k,LUX
2042,42.7k,LVA
2042,12.3k,MAR
2042,249k,MCO
2042,15.1k,MDA
2042,2200,MDG
2042,32.1k,MDV
2042,27.2k,MEX
2042,9060,MHL
2042,27.4k,MKD
2042,3140,MLI
2042,64.1k,MLT
2042,6850,MMR
2042,33.7k,MNE
2042,19.8k,MNG
2042,2520,MOZ
2042,9060,MRT
2042,35.3k,MUS
2042,1940,MWI
2042,46k,MYS
2042,12.9k,NAM
2042,1920,NER
2042,7560,NGA
2042,8740,NIC
2042,70.2k,NLD
2042,77.1k,NOR
2042,6930,NPL
2042,17.6k,NRU
2042,53.8k,NZL
2042,43.5k,OMN
2042,9150,PAK
2042,46.4k,PAN
2042,19k,PER
2042,14.8k,PHL
2042,22.6k,PLW
2042,4930,PNG
2042,55k,POL
2042,2120,
2042,50.7k,PRT
2042,21.4k,PRY
2042,7640,
2042,118k,QAT
2042,48.2k,ROU
2042,30.9k,RUS
2042,4010,RWA
2042,58.2k,SAU
2042,5660,SDN
2042,5860,SEN
2042,113k,SGP
2042,3150,SLB
2042,2370,SLE
2042,13.1k,SLV
2042,67.5k,SMR
2042,1580,SOM
2042,33.3k,SRB
2042,1110,SSD
2042,5880,STP
2042,20.4k,SUR
2042,47.5k,
2042,55.2k,SVN
2042,63.8k,SWE
2042,12.9k,SWZ
2042,47.9k,SYC
2042,5170,SYR
2042,2070,TCD
2042,3670,TGO
2042,28.4k,THA
2042,6360,TJK
2042,20.9k,TKM
2042,4720,TLS
2042,7780,TON
2042,33.4k,TTO
2042,15.9k,TUN
2042,44.8k,TUR
2042,7710,TUV
2042,71k,TWN
2042,4430,TZA
2042,4040,UGA
2042,10.2k,UKR
2042,33.8k,URY
2042,76.3k,USA
2042,13.6k,UZB
2042,22.2k,VCT
2042,7690,VEN
2042,21.7k,VNM
2042,3580,VUT
2042,7940,WSM
2042,2300,YEM
2042,18.5k,ZAF
2042,4880,ZMB
2042,2960,ZWE
2043,1610,AFG
2043,7760,AGO
2043,24.3k,ALB
2043,59.3k,AND
2043,78.7k,ARE
2043,30.7k,ARG
2043,25.2k,ARM
2043,32.3k,ATG
2043,63.3k,AUS
2043,67.8k,AUT
2043,23k,AZE
2043,1030,BDI
2043,65.9k,BEL
2043,4660,BEN
2043,3530,BFA
2043,12.1k,BGD
2043,38.1k,BGR
2043,63.9k,BHR
2043,44.1k,BHS
2043,26.6k,BIH
2043,22k,BLR
2043,12.1k,BLZ
2043,11.9k,BOL
2043,22.1k,BRA
2043,22.7k,BRB
2043,74.7k,BRN
2043,20.5k,BTN
2043,21.6k,BWA
2043,1200,CAF
2043,62.3k,CAN
2043,80.1k,CHE
2043,34k,CHL
2043,32.9k,CHN
2043,9070,
2043,6110,CMR
2043,1700,
2043,4460,
2043,23.5k,COL
2043,4540,COM
2043,11.2k,CPV
2043,32.6k,CRI
2043,14.7k,CUB
2043,55.8k,CYP
2043,56.4k,CZE
2043,67.1k,DEU
2043,8780,DJI
2043,17.1k,DMA
2043,69.9k,DNK
2043,35.6k,DOM
2043,16.3k,DZA
2043,16k,ECU
2043,20.8k,EGY
2043,2500,ERI
2043,51.4k,ESP
2043,54.5k,EST
2043,4440,ETH
2043,61.8k,FIN
2043,19.5k,FJI
2043,57.8k,FRA
2043,4300,
2043,20.8k,GAB
2043,60k,GBR
2043,27.9k,GEO
2043,8960,GHA
2043,3820,GIN
2043,3170,GMB
2043,2710,GNB
2043,13.7k,GNQ
2043,39k,GRC
2043,21.7k,GRD
2043,14.3k,GTM
2043,77.6k,GUY
2043,77.4k,
2043,8600,HND
2043,46.9k,HRV
2043,3870,HTI
2043,48.5k,HUN
2043,22.3k,IDN
2043,14.1k,IND
2043,125k,IRL
2043,22.9k,IRN
2043,13.6k,IRQ
2043,66.3k,ISL
2043,56.7k,ISR
2043,55.3k,ITA
2043,14.8k,JAM
2043,15.1k,JOR
2043,52.9k,JPN
2043,37.3k,KAZ
2043,7990,KEN
2043,7670,
2043,8990,KHM
2043,2500,KIR
2043,40.8k,
2043,64.3k,KOR
2043,56.7k,KWT
2043,13.8k,
2043,17.3k,LBN
2043,2130,LBR
2043,31.4k,LBY
2043,20.5k,
2043,17.3k,LKA
2043,2870,LSO
2043,58.2k,LTU
2043,111k,LUX
2043,48.7k,LVA
2043,12.5k,MAR
2043,249k,MCO
2043,15.6k,MDA
2043,2250,MDG
2043,33.1k,MDV
2043,27.6k,MEX
2043,9200,MHL
2043,26.9k,MKD
2043,3220,MLI
2043,64.5k,MLT
2043,7020,MMR
2043,34.4k,MNE
