year,life span,ISO3
1864,25.4,NIC
1864,37.6,NLD
1864,48.8,NOR
1864,32.8,NPL
1864,,NRU
1864,34.0,NZL
1864,32.3,OMN
1864,25.8,PAK
1864,32.9,PAN
1864,35.7,PER
1864,30.9,PHL
1864,,PLW
1864,31.5,PNG
1864,35.9,POL
1864,26.0,
1864,35.6,PRT
1864,35.5,PRY
1864,32.1,
1864,30.8,QAT
1864,35.7,ROU
1864,29.6,RUS
1864,31.8,RWA
1864,32.1,SAU
1864,31.4,SDN
1864,25.2,SEN
1864,34.0,SGP
1864,25.1,SLB
1864,25.1,SLE
1864,28.7,SLV
1864,,SMR
1864,29.4,SOM
1864,35.5,SRB
1864,26.7,SSD
1864,31.0,STP
1864,32.9,SUR
1864,36.4,
1864,36.6,SVN
1864,44.8,SWE
1864,32.3,SWZ
1864,37.0,SYC
1864,31.1,SYR
1864,30.9,TCD
1864,31.3,TGO
1864,30.4,THA
1864,23.7,TJK
1864,23.2,TKM
1864,28.9,TLS
1864,28.2,TON
1864,38.8,TTO
1864,28.8,TUN
1864,35.0,TUR
1864,,TUV
1864,28.3,TWN
1864,32.2,TZA
1864,25.3,UGA
1864,36.6,UKR
1864,32.9,URY
1864,31.0,USA
1864,26.4,UZB
1864,26.0,VCT
1864,32.2,VEN
1864,32.0,VNM
1864,24.3,VUT
1864,25.4,WSM
1864,23.4,YEM
1864,33.5,ZAF
1864,32.6,ZMB
1864,33.7,ZWE
1865,27.5,AFG
1865,27.0,AGO
1865,35.4,ALB
1865,,AND
1865,30.7,ARE
1865,33.2,ARG
1865,33.0,ARM
1865,33.5,ATG
1865,34.0,AUS
1865,34.4,AUT
1865,28.1,AZE
1865,31.5,BDI
1865,37.7,BEL
1865,31.0,BEN
1865,29.2,BFA
1865,24.0,BGD
1865,38.7,BGR
1865,30.3,BHR
1865,35.2,BHS
1865,35.1,BIH
1865,36.2,BLR
1865,26.5,BLZ
1865,33.0,BOL
1865,32.0,BRA
1865,32.1,BRB
1865,29.2,BRN
1865,28.8,BTN
1865,33.6,BWA
1865,30.0,CAF
1865,42.0,CAN
1865,38.0,CHE
1865,32.0,CHL
1865,31.7,CHN
1865,31.2,
1865,28.8,CMR
1865,31.6,
1865,32.7,
1865,32.0,COL
1865,32.1,COM
1865,33.8,CPV
1865,30.2,CRI
1865,33.8,CUB
1865,38.5,CYP
1865,35.0,CZE
1865,38.4,DEU
1865,29.9,DJI
1865,,DMA
1865,39.9,DNK
1865,29.9,DOM
1865,28.8,DZA
1865,32.9,ECU
1865,33.0,EGY
1865,30.2,ERI
1865,29.5,ESP
1865,31.0,EST
1865,25.0,ETH
1865,35.8,FIN
1865,26.1,FJI
1865,40.2,FRA
1865,26.7,
1865,30.6,GAB
1865,40.6,GBR
1865,30.8,GEO
1865,28.0,GHA
1865,30.2,GIN
1865,28.8,GMB
1865,32.0,GNB
1865,29.8,GNQ
1865,36.6,GRC
1865,37.3,GRD
1865,25.8,GTM
1865,31.1,GUY
1865,34.9,
1865,33.9,HND
1865,36.1,HRV
1865,29.0,HTI
1865,36.0,HUN
1865,30.0,IDN
1865,25.3,IND
1865,39.9,IRL
1865,25.6,IRN
1865,31.2,IRQ
1865,34.2,ISL
1865,32.0,ISR
1865,29.7,ITA
1865,34.2,JAM
1865,31.7,JOR
1865,36.4,JPN
1865,25.1,KAZ
1865,25.5,KEN
1865,22.9,
1865,35.0,KHM
1865,24.9,KIR
1865,,
1865,25.8,KOR
1865,26.0,KWT
1865,31.9,
1865,29.7,LBN
1865,31.1,LBR
1865,33.1,LBY
1865,28.0,
1865,32.6,LKA
1865,32.8,LSO
1865,28.9,LTU
1865,36.9,LUX
1865,34.7,LVA
1865,33.1,MAR
1865,,MCO
1865,33.1,MDA
1865,30.5,MDG
1865,32.6,MDV
1865,26.9,MEX
1865,,MHL
1865,36.1,MKD
1865,26.4,MLI
1865,28.7,MLT
1865,30.8,MMR
1865,35.4,MNE
1865,31.8,MNG
1865,30.3,MOZ
1865,32.0,MRT
1865,28.4,MUS
1865,30.3,MWI
1865,30.6,MYS
1865,32.4,NAM
1865,30.8,NER
1865,30.4,NGA
1865,25.4,NIC
1865,36.4,NLD
1865,50.4,NOR
1865,32.8,NPL
1865,,NRU
1865,34.0,NZL
1865,32.3,OMN
1865,25.8,PAK
1865,32.9,PAN
1865,35.7,PER
1865,30.9,PHL
1865,,PLW
1865,31.5,PNG
1865,35.9,POL
1865,26.0,
1865,35.6,PRT
1865,35.5,PRY
1865,32.1,
1865,30.8,QAT
1865,35.7,ROU
1865,29.6,RUS
1865,31.8,RWA
1865,32.1,SAU
1865,31.4,SDN
1865,25.2,SEN
1865,34.0,SGP
1865,25.1,SLB
1865,25.1,SLE
1865,28.7,SLV
1865,,SMR
1865,29.4,SOM
1865,35.5,SRB
1865,26.7,SSD
1865,31.0,STP
1865,32.9,SUR
1865,36.4,
1865,36.6,SVN
1865,45.4,SWE
1865,32.3,SWZ
1865,37.0,SYC
1865,31.1,SYR
1865,30.9,TCD
1865,31.3,TGO
1865,30.4,THA
1865,23.2,TJK
1865,22.3,TKM
1865,28.9,TLS
1865,28.2,TON
1865,38.8,TTO
1865,28.8,TUN
1865,35.0,TUR
1865,,TUV
1865,28.3,TWN
1865,32.2,TZA
1865,25.3,UGA
1865,36.6,UKR
1865,32.9,URY
1865,38.0,USA
1865,25.9,UZB
1865,26.0,VCT
1865,32.2,VEN
1865,32.0,VNM
1865,24.3,VUT
1865,25.4,WSM
1865,23.4,YEM
1865,33.5,ZAF
1865,32.6,ZMB
1865,33.7,ZWE
1866,27.5,AFG
1866,27.0,AGO
1866,35.4,ALB
1866,,AND
1866,30.7,ARE
1866,33.2,ARG
1866,32.4,ARM
1866,33.5,ATG
1866,34.0,AUS
1866,34.4,AUT
1866,27.6,AZE
1866,31.5,BDI
1866,32.5,BEL
1866,31.0,BEN
1866,29.2,BFA
1866,25.2,BGD
1866,38.7,BGR
1866,30.3,BHR
1866,35.2,BHS
1866,35.1,BIH
1866,36.2,BLR
1866,26.5,BLZ
1866,33.0,BOL
1866,32.0,BRA
1866,32.1,BRB
1866,29.2,BRN
1866,28.8,BTN
1866,33.6,BWA
1866,30.0,CAF
1866,42.1,CAN
1866,38.0,CHE
1866,32.0,CHL
1866,31.8,CHN
1866,31.2,
1866,28.8,CMR
1866,31.6,
1866,32.7,
1866,32.0,COL
1866,32.1,COM
1866,33.8,CPV
1866,30.2,CRI
1866,32.7,CUB
1866,38.5,CYP
1866,35.0,CZE
1866,38.4,DEU
1866,29.9,DJI
1866,,DMA
1866,43.0,DNK
1866,29.9,DOM
1866,28.8,DZA
1866,32.9,ECU
1866,33.0,EGY
1866,30.2,ERI
1866,29.5,ESP
1866,33.0,EST
1866,24.0,ETH
1866,28.7,FIN
1866,26.1,FJI
1866,41.8,FRA
1866,26.7,
1866,30.6,GAB
1866,40.4,GBR
1866,30.3,GEO
1866,28.0,GHA
1866,30.2,GIN
1866,28.8,GMB
1866,32.0,GNB
1866,29.8,GNQ
1866,36.6,GRC
1866,37.3,GRD
1866,25.8,GTM
1866,31.1,GUY
1866,34.9,
1866,33.9,HND
1866,36.1,HRV
1866,29.0,HTI
1866,36.0,HUN
1866,30.0,IDN
1866,21.0,IND
1866,40.1,IRL
1866,25.6,IRN
1866,31.2,IRQ
1866,27.2,ISL
1866,32.0,ISR
1866,29.7,ITA
1866,34.2,JAM
1866,31.7,JOR
1866,36.5,JPN
1866,24.6,KAZ
1866,25.5,KEN
1866,22.4,
1866,35.0,KHM
1866,24.9,KIR
1866,,
1866,25.8,KOR
1866,26.0,KWT
1866,31.9,
1866,29.7,LBN
1866,31.1,LBR
1866,33.1,LBY
1866,28.0,
1866,32.6,LKA
1866,32.8,LSO
1866,28.9,LTU
1866,36.9,LUX
1866,35.0,LVA
1866,33.1,MAR
1866,,MCO
1866,33.1,MDA
1866,30.5,MDG
1866,32.6,MDV
1866,26.9,MEX
1866,,MHL
1866,36.1,MKD
1866,26.4,MLI
1866,28.7,MLT
1866,30.8,MMR
1866,35.4,MNE
1866,31.8,MNG
1866,30.3,MOZ
1866,32.0,MRT
1866,29.4,MUS
1866,30.3,MWI
1866,30.6,MYS
1866,32.4,NAM
1866,30.8,NER
1866,30.4,NGA
1866,25.4,NIC
1866,33.6,NLD
1866,49.9,NOR
1866,32.8,NPL
1866,,NRU
1866,34.0,NZL
1866,32.3,OMN
1866,25.8,PAK
1866,32.9,PAN
1866,35.7,PER
1866,30.9,PHL
1866,,PLW
1866,31.5,PNG
1866,35.9,POL
1866,26.0,
1866,35.6,PRT
1866,35.5,PRY
1866,32.1,
1866,30.8,QAT
1866,35.7,ROU
1866,29.6,RUS
1866,31.8,RWA
1866,32.1,SAU
1866,31.4,SDN
1866,25.2,SEN
1866,34.0,SGP
1866,25.1,SLB
1866,25.1,SLE
1866,28.7,SLV
1866,,SMR
1866,29.4,SOM
1866,35.5,SRB
1866,26.7,SSD
1866,31.0,STP
1866,32.9,SUR
1866,36.4,
1866,36.6,SVN
1866,44.7,SWE
1866,32.3,SWZ
1866,37.0,SYC
1866,31.1,SYR
1866,30.9,TCD
1866,31.3,TGO
1866,30.4,THA
1866,22.7,TJK
1866,21.5,TKM
1866,28.9,TLS
1866,28.2,TON
1866,38.8,TTO
1866,28.8,TUN
1866,35.0,TUR
1866,,TUV
1866,28.3,TWN
1866,32.2,TZA
1866,25.3,UGA
1866,36.6,UKR
1866,32.9,URY
1866,39.4,USA
1866,25.4,UZB
1866,26.0,VCT
1866,32.2,VEN
1866,32.0,VNM
1866,24.3,VUT
1866,25.4,WSM
1866,23.4,YEM
1866,33.5,ZAF
1866,32.6,ZMB
1866,33.7,ZWE
1867,27.5,AFG
1867,27.0,AGO
1867,35.4,ALB
1867,,AND
1867,30.7,ARE
1867,33.2,ARG
1867,31.9,ARM
1867,33.5,ATG
1867,34.0,AUS
1867,34.4,AUT
1867,27.1,AZE
1867,31.5,BDI
1867,43.1,BEL
1867,31.0,BEN
1867,29.2,BFA
1867,25.5,BGD
1867,38.8,BGR
1867,30.3,BHR
1867,35.2,BHS
1867,35.1,BIH
1867,36.2,BLR
1867,26.5,BLZ
1867,33.0,BOL
1867,32.0,BRA
1867,32.1,BRB
1867,29.2,BRN
1867,28.8,BTN
1867,33.6,BWA
1867,30.0,CAF
1867,42.2,CAN
1867,38.0,CHE
1867,32.0,CHL
1867,31.8,CHN
1867,31.2,
1867,28.8,CMR
1867,31.6,
1867,32.7,
1867,32.0,COL
1867,32.1,COM
1867,33.8,CPV
1867,30.2,CRI
1867,31.7,CUB
1867,38.5,CYP
1867,35.0,CZE
1867,38.4,DEU
1867,29.9,DJI
1867,,DMA
1867,45.0,DNK
1867,29.9,DOM
1867,21.0,DZA
1867,32.9,ECU
1867,33.0,EGY
1867,30.2,ERI
1867,29.5,ESP
1867,35.1,EST
1867,29.7,ETH
1867,25.3,FIN
1867,26.1,FJI
1867,42.3,FRA
1867,26.7,
1867,30.6,GAB
1867,42.6,GBR
1867,29.8,GEO
1867,28.0,GHA
1867,30.2,GIN
1867,28.8,GMB
1867,32.0,GNB
1867,29.8,GNQ
1867,36.6,GRC
1867,37.3,GRD
1867,25.8,GTM
1867,31.1,GUY
1867,34.9,
1867,33.9,HND
1867,36.1,HRV
1867,29.0,HTI
1867,36.0,HUN
1867,30.0,IDN
1867,25.3,IND
1867,40.4,IRL
1867,25.6,IRN
1867,31.2,IRQ
1867,37.5,ISL
1867,32.0,ISR
1867,29.7,ITA
1867,34.2,JAM
1867,31.7,JOR
1867,36.5,JPN
1867,24.1,KAZ
1867,25.5,KEN
1867,21.9,
1867,35.0,KHM
1867,24.9,KIR
1867,,
1867,25.8,KOR
1867,26.0,KWT
1867,31.9,
1867,29.7,LBN
1867,31.1,LBR
1867,33.1,LBY
1867,28.0,
1867,32.6,LKA
1867,32.8,LSO
1867,28.9,LTU
1867,36.9,LUX
1867,35.3,LVA
1867,33.1,MAR
1867,,MCO
1867,33.1,MDA
1867,30.5,MDG
1867,32.6,MDV
1867,26.9,MEX
1867,,MHL
1867,36.1,MKD
1867,26.4,MLI
1867,28.7,MLT
1867,30.8,MMR
1867,35.4,MNE
1867,31.8,MNG
1867,30.3,MOZ
1867,32.0,MRT
1867,4.0,MUS
1867,30.3,MWI
1867,30.6,MYS
1867,32.4,NAM
1867,30.8,NER
1867,30.4,NGA
1867,25.4,NIC
1867,39.3,NLD
1867,47.9,NOR
1867,32.8,NPL
1867,,NRU
1867,34.0,NZL
1867,32.3,OMN
1867,25.8,PAK
1867,32.9,PAN
1867,35.7,PER
1867,30.9,PHL
1867,,PLW
1867,31.5,PNG
1867,35.9,POL
1867,26.0,
1867,35.6,PRT
1867,35.5,PRY
1867,32.1,
1867,30.8,QAT
1867,35.7,ROU
1867,29.6,RUS
1867,31.8,RWA
1867,32.1,SAU
1867,31.4,SDN
1867,25.2,SEN
1867,34.0,SGP
1867,25.1,SLB
1867,25.1,SLE
1867,28.7,SLV
1867,,SMR
1867,29.4,SOM
1867,35.5,SRB
1867,26.7,SSD
1867,31.0,STP
1867,32.9,SUR
1867,36.4,
1867,36.6,SVN
1867,46.2,SWE
1867,32.3,SWZ
1867,37.0,SYC
1867,31.1,SYR
1867,30.9,TCD
1867,31.3,TGO
1867,30.4,THA
1867,22.1,TJK
1867,20.7,TKM
1867,28.9,TLS
1867,28.2,TON
1867,38.8,TTO
1867,28.8,TUN
1867,35.0,TUR
1867,,TUV
1867,28.3,TWN
1867,32.2,TZA
1867,25.3,UGA
1867,36.6,UKR
1867,32.9,URY
1867,39.4,USA
1867,24.8,UZB
1867,26.0,VCT
1867,32.2,VEN
1867,32.0,VNM
1867,24.3,VUT
1867,25.4,WSM
1867,23.4,YEM
1867,33.5,ZAF
1867,32.6,ZMB
1867,33.7,ZWE
1868,27.5,AFG
1868,27.0,AGO
1868,35.4,ALB
1868,,AND
1868,30.7,ARE
1868,33.2,ARG
1868,31.4,ARM
1868,33.5,ATG
1868,34.0,AUS
1868,34.4,AUT
1868,26.6,AZE
1868,31.5,BDI
1868,42.6,BEL
1868,31.0,BEN
1868,29.2,BFA
1868,25.5,BGD
1868,38.8,BGR
1868,30.3,BHR
1868,35.2,BHS
1868,35.1,BIH
1868,36.2,BLR
1868,26.5,BLZ
1868,33.0,BOL
1868,32.0,BRA
1868,32.1,BRB
1868,29.2,BRN
1868,28.8,BTN
1868,33.6,BWA
1868,30.0,CAF
1868,42.3,CAN
1868,38.0,CHE
1868,32.0,CHL
1868,31.9,CHN
1868,31.2,
1868,28.8,CMR
1868,31.6,
1868,32.7,
1868,32.0,COL
1868,32.1,COM
1868,33.8,CPV
1868,30.2,CRI
1868,30.6,CUB
1868,38.5,CYP
1868,35.0,CZE
1868,38.4,DEU
1868,29.9,DJI
1868,,DMA
1868,45.7,DNK
1868,29.9,DOM
1868,11.0,DZA
1868,32.9,ECU
1868,33.0,EGY
1868,30.2,ERI
1868,29.5,ESP
1868,37.1,EST
1868,29.7,ETH
1868,8.11,FIN
1868,26.1,FJI
1868,40.2,FRA
1868,26.7,
1868,30.6,GAB
1868,42.0,GBR
1868,29.3,GEO
1868,28.0,GHA
1868,30.2,GIN
1868,28.8,GMB
1868,32.0,GNB
1868,29.8,GNQ
1868,36.6,GRC
1868,37.3,GRD
1868,25.8,GTM
1868,31.1,GUY
1868,34.9,
1868,33.9,HND
1868,36.1,HRV
1868,29.0,HTI
1868,36.0,HUN
1868,30.0,IDN
1868,25.3,IND
1868,40.7,IRL
1868,25.6,IRN
1868,31.2,IRQ
1868,34.6,ISL
1868,32.0,ISR
1868,29.7,ITA
1868,34.2,JAM
1868,31.7,JOR
1868,36.5,JPN
1868,23.6,KAZ
1868,25.5,KEN
1868,21.3,
1868,35.0,KHM
1868,24.9,KIR
1868,,
1868,25.8,KOR
1868,26.0,KWT
1868,31.9,
1868,29.7,LBN
1868,31.1,LBR
1868,33.1,LBY
1868,28.0,
1868,32.6,LKA
1868,32.8,LSO
1868,28.9,LTU
1868,36.9,LUX
1868,35.7,LVA
1868,33.1,MAR
1868,,MCO
1868,33.1,MDA
1868,30.5,MDG
1868,32.6,MDV
1868,26.9,MEX
1868,,MHL
1868,36.1,MKD
1868,26.4,MLI
1868,28.7,MLT
1868,30.8,MMR
1868,35.4,MNE
1868,31.8,MNG
1868,30.3,MOZ
1868,32.0,MRT
1868,13.7,MUS
1868,30.3,MWI
1868,30.6,MYS
1868,32.4,NAM
1868,30.8,NER
1868,30.4,NGA
1868,25.4,NIC
1868,37.8,NLD
1868,47.2,NOR
1868,32.8,NPL
1868,,NRU
1868,34.0,NZL
1868,32.3,OMN
1868,25.8,PAK
1868,32.9,PAN
1868,35.7,PER
1868,30.9,PHL
1868,,PLW
1868,31.5,PNG
1868,35.9,POL
1868,26.0,
1868,35.6,PRT
1868,35.5,PRY
1868,32.1,
1868,30.8,QAT
1868,35.7,ROU
1868,27.9,RUS
1868,31.8,RWA
1868,32.1,SAU
1868,31.4,SDN
1868,25.2,SEN
1868,34.0,SGP
1868,25.1,SLB
1868,25.1,SLE
1868,28.7,SLV
1868,,SMR
1868,29.4,SOM
1868,35.5,SRB
1868,26.7,SSD
1868,31.0,STP
1868,32.9,SUR
1868,36.4,
1868,36.6,SVN
1868,43.2,SWE
1868,32.3,SWZ
1868,37.0,SYC
1868,31.1,SYR
1868,30.9,TCD
1868,31.3,TGO
1868,30.4,THA
1868,21.6,TJK
1868,19.8,TKM
1868,28.9,TLS
1868,28.2,TON
1868,38.8,TTO
1868,9.8,TUN
1868,35.0,TUR
1868,,TUV
1868,28.3,TWN
1868,32.2,TZA
1868,25.3,UGA
1868,36.6,UKR
1868,32.9,URY
1868,39.4,USA
1868,24.3,UZB
1868,26.0,VCT
1868,32.2,VEN
1868,32.0,VNM
1868,24.3,VUT
1868,25.4,WSM
1868,23.4,YEM
1868,33.5,ZAF
1868,32.6,ZMB
1868,33.7,ZWE
1869,27.5,AFG
1869,27.0,AGO
1869,35.4,ALB
1869,,AND
1869,30.7,ARE
1869,33.2,ARG
1869,31.4,ARM
1869,33.5,ATG
1869,34.0,AUS
1869,34.4,AUT
1869,26.6,AZE
1869,31.5,BDI
1869,42.6,BEL
1869,31.0,BEN
1869,29.2,BFA
1869,25.5,BGD
1869,38.8,BGR
1869,30.3,BHR
1869,35.2,BHS
1869,35.1,BIH
1869,36.2,BLR
1869,26.5,BLZ
1869,33.0,BOL
1869,32.0,BRA
1869,32.1,BRB
1869,29.2,BRN
1869,28.8,BTN
1869,33.6,BWA
1869,30.0,CAF
1869,42.4,CAN
1869,38.0,CHE
1869,32.0,CHL
1869,31.9,CHN
1869,31.2,
1869,28.8,CMR
1869,31.6,
1869,32.7,
1869,32.0,COL
1869,32.1,COM
1869,33.8,CPV
1869,30.2,CRI
1869,29.6,CUB
1869,38.5,CYP
1869,35.0,CZE
1869,38.4,DEU
1869,29.9,DJI
1869,,DMA
1869,46.1,DNK
1869,29.9,DOM
1869,15.0,DZA
1869,32.9,ECU
1869,33.0,EGY
1869,30.2,ERI
1869,29.5,ESP
1869,39.2,EST
1869,29.7,ETH
1869,37.1,FIN
1869,26.1,FJI
1869,41.1,FRA
1869,26.7,
1869,30.6,GAB
1869,41.7,GBR
1869,29.3,GEO
1869,28.0,GHA
1869,30.2,GIN
1869,28.8,GMB
1869,32.0,GNB
1869,29.8,GNQ
1869,36.6,GRC
1869,37.3,GRD
1869,25.8,GTM
1869,31.1,GUY
1869,34.9,
1869,33.9,HND
1869,36.1,HRV
1869,29.0,HTI
1869,36.0,HUN
1869,30.0,IDN
1869,21.3,IND
1869,40.9,IRL
1869,25.6,IRN
1869,31.2,IRQ
1869,28.0,ISL
1869,32.0,ISR
1869,29.7,ITA
1869,34.2,JAM
1869,31.7,JOR
1869,36.6,JPN
1869,23.6,KAZ
1869,25.5,KEN
1869,21.4,
1869,35.0,KHM
1869,24.9,KIR
1869,,
1869,25.8,KOR
1869,26.0,KWT
1869,31.9,
1869,29.7,LBN
1869,31.1,LBR
1869,33.1,LBY
1869,28.0,
1869,32.6,LKA
1869,32.8,LSO
1869,28.9,LTU
1869,36.9,LUX
1869,36.0,LVA
1869,33.1,MAR
1869,,MCO
1869,33.1,MDA
1869,30.5,MDG
1869,32.6,MDV
1869,26.9,MEX
1869,,MHL
1869,36.1,MKD
1869,26.4,MLI
1869,28.7,MLT
1869,30.8,MMR
1869,35.4,MNE
1869,31.8,MNG
1869,30.3,MOZ
1869,32.0,MRT
1869,26.4,MUS
1869,30.3,MWI
1869,30.6,MYS
1869,32.4,NAM
1869,30.8,NER
1869,30.4,NGA
1869,25.4,NIC
1869,40.5,NLD
1869,49.3,NOR
1869,32.8,NPL
1869,,NRU
1869,34.0,NZL
1869,32.3,OMN
1869,25.8,PAK
1869,32.9,PAN
1869,35.7,PER
1869,30.9,PHL
1869,,PLW
1869,31.5,PNG
1869,35.9,POL
1869,26.0,
1869,35.6,PRT
1869,35.5,PRY
1869,32.1,
1869,30.8,QAT
1869,35.7,ROU
1869,27.9,RUS
1869,31.8,RWA
1869,32.1,SAU
1869,31.4,SDN
1869,25.2,SEN
1869,34.0,SGP
1869,25.1,SLB
1869,25.1,SLE
1869,28.7,SLV
1869,,SMR
1869,29.4,SOM
1869,35.5,SRB
1869,26.7,SSD
1869,31.0,STP
1869,32.9,SUR
1869,36.4,
1869,36.6,SVN
1869,41.0,SWE
1869,32.3,SWZ
1869,37.0,SYC
1869,31.1,SYR
1869,30.9,TCD
1869,31.3,TGO
1869,30.4,THA
1869,21.7,TJK
1869,19.9,TKM
1869,28.9,TLS
1869,28.2,TON
1869,38.8,TTO
1869,28.8,TUN
1869,35.0,TUR
1869,,TUV
1869,28.3,TWN
1869,32.2,TZA
1869,25.3,UGA
1869,36.6,UKR
1869,32.9,URY
1869,39.4,USA
1869,24.4,UZB
1869,26.0,VCT
1869,32.2,VEN
1869,32.0,VNM
1869,24.3,VUT
1869,25.4,WSM
1869,23.4,YEM
1869,33.5,ZAF
1869,32.6,ZMB
1869,33.7,ZWE
1870,27.5,AFG
1870,27.0,AGO
1870,35.4,ALB
1870,,AND
1870,30.7,ARE
1870,33.2,ARG
1870,31.5,ARM
1870,33.5,ATG
1870,34.0,AUS
1870,34.4,AUT
1870,26.6,AZE
1870,31.5,BDI
1870,40.9,BEL
1870,31.0,BEN
1870,29.2,BFA
1870,25.5,BGD
1870,38.9,BGR
1870,30.3,BHR
1870,35.2,BHS
1870,35.1,BIH
1870,36.2,BLR
1870,26.5,BLZ
1870,33.0,BOL
1870,32.0,BRA
1870,32.1,BRB
1870,29.2,BRN
1870,28.8,BTN
1870,33.6,BWA
1870,30.0,CAF
1870,42.5,CAN
1870,38.0,CHE
1870,32.0,CHL
1870,32.0,CHN
1870,31.2,
1870,28.8,CMR
1870,31.6,
1870,32.7,
1870,32.0,COL
1870,32.1,COM
1870,33.8,CPV
1870,30.2,CRI
1870,29.7,CUB
1870,38.5,CYP
1870,35.0,CZE
1870,38.4,DEU
1870,29.9,DJI
1870,,DMA
1870,46.1,DNK
1870,29.9,DOM
1870,22.0,DZA
1870,32.9,ECU
1870,33.0,EGY
1870,30.2,ERI
1870,29.5,ESP
1870,41.3,EST
1870,29.7,ETH
1870,45.7,FIN
1870,26.1,FJI
1870,36.4,FRA
1870,26.7,
1870,30.6,GAB
1870,41.0,GBR
1870,29.3,GEO
1870,28.0,GHA
1870,30.2,GIN
1870,28.8,GMB
1870,32.0,GNB
1870,29.8,GNQ
1870,36.6,GRC
1870,37.3,GRD
1870,25.8,GTM
1870,31.1,GUY
1870,34.9,
1870,33.9,HND
1870,36.1,HRV
1870,29.0,HTI
1870,36.0,HUN
1870,30.0,IDN
1870,25.4,IND
1870,41.2,IRL
1870,25.6,IRN
1870,31.2,IRQ
1870,38.4,ISL
1870,32.0,ISR
1870,29.7,ITA
1870,34.2,JAM
1870,31.7,JOR
1870,36.6,JPN
1870,23.7,KAZ
1870,25.5,KEN
1870,21.4,
1870,35.0,KHM
1870,24.9,KIR
1870,,
1870,25.8,KOR
1870,26.0,KWT
1870,31.9,
1870,29.7,LBN
1870,31.1,LBR
1870,33.1,LBY
1870,28.0,
1870,32.6,LKA
1870,32.8,LSO
1870,28.9,LTU
1870,36.9,LUX
1870,36.3,LVA
1870,33.1,MAR
1870,,MCO
1870,33.1,MDA
1870,30.5,MDG
1870,32.6,MDV
1870,26.9,MEX
1870,,MHL
1870,36.1,MKD
1870,26.4,MLI
1870,28.7,MLT
1870,30.8,MMR
1870,35.4,MNE
1870,31.8,MNG
1870,30.3,MOZ
1870,32.0,MRT
1870,39.3,MUS
1870,30.3,MWI
1870,30.6,MYS
1870,32.4,NAM
1870,30.8,NER
1870,30.4,NGA
1870,25.4,NIC
1870,37.3,NLD
1870,50.9,NOR
1870,32.8,NPL
1870,,NRU
1870,34.0,NZL
1870,32.3,OMN
1870,25.8,PAK
1870,32.9,PAN
1870,35.7,PER
1870,30.9,PHL
1870,,PLW
1870,31.5,PNG
1870,35.9,POL
1870,26.0,
1870,35.6,PRT
1870,35.5,PRY
1870,32.1,
1870,30.8,QAT
1870,35.7,ROU
1870,31.1,RUS
1870,31.8,RWA
1870,32.1,SAU
1870,31.4,SDN
1870,25.2,SEN
1870,34.0,SGP
1870,25.1,SLB
1870,25.1,SLE
1870,28.7,SLV
1870,,SMR
1870,29.4,SOM
1870,35.5,SRB
1870,26.7,SSD
1870,31.0,STP
1870,32.9,SUR
1870,36.4,
1870,36.6,SVN
1870,45.0,SWE
1870,32.3,SWZ
1870,37.0,SYC
1870,31.1,SYR
1870,30.9,TCD
1870,31.3,TGO
1870,30.4,THA
1870,21.7,TJK
1870,19.9,TKM
1870,28.9,TLS
1870,28.2,TON
1870,38.8,TTO
1870,28.8,TUN
1870,35.0,TUR
1870,,TUV
1870,28.3,TWN
1870,32.2,TZA
1870,25.3,UGA
1870,36.6,UKR
1870,32.9,URY
1870,39.4,USA
1870,24.4,UZB
1870,26.0,VCT
1870,32.2,VEN
1870,32.0,VNM
1870,24.3,VUT
1870,25.4,WSM
1870,23.4,YEM
1870,33.5,ZAF
1870,32.6,ZMB
1870,33.7,ZWE
1871,27.7,AFG
1871,27.2,AGO
1871,35.4,ALB
1871,,AND
1871,30.9,ARE
1871,33.2,ARG
1871,31.5,ARM
1871,33.5,ATG
1871,34.6,AUS
1871,34.5,AUT
1871,26.6,AZE
1871,31.5,BDI
1871,34.4,BEL
1871,31.1,BEN
1871,29.3,BFA
1871,25.5,BGD
1871,38.9,BGR
1871,30.4,BHR
1871,35.2,BHS
1871,35.1,BIH
1871,36.2,BLR
1871,26.5,BLZ
1871,33.0,BOL
1871,32.0,BRA
1871,32.1,BRB
1871,29.2,BRN
1871,28.9,BTN
1871,33.7,BWA
1871,30.1,CAF
1871,42.6,CAN
1871,38.0,CHE
1871,32.0,CHL
1871,32.0,CHN
1871,31.3,
1871,28.8,CMR
1871,31.7,
1871,32.7,
1871,32.0,COL
1871,32.1,COM
1871,33.9,CPV
1871,30.2,CRI
1871,29.8,CUB
1871,38.5,CYP
1871,35.0,CZE
1871,38.4,DEU
1871,30.0,DJI
1871,,DMA
1871,46.1,DNK
1871,30.0,DOM
1871,28.9,DZA
1871,32.9,ECU
1871,33.0,EGY
1871,30.3,ERI
1871,29.5,ESP
1871,41.5,EST
1871,29.7,ETH
1871,46.3,FIN
1871,26.1,FJI
1871,29.6,FRA
1871,26.7,
1871,30.7,GAB
1871,41.3,GBR
1871,29.4,GEO
1871,28.1,GHA
1871,30.3,GIN
1871,29.1,GMB
1871,31.9,GNB
1871,29.9,GNQ
1871,36.6,GRC
1871,37.3,GRD
1871,25.8,GTM
1871,31.1,GUY
1871,34.9,
1871,33.9,HND
1871,36.1,HRV
