pop,ISO3
127M,TZA
86.2M,UGA
33.2M,UKR
3.35M,URY
375M,USA
45.3M,UZB
102k,VCT
35.8M,VEN
107M,VNM
569k,VUT
316k,WSM
54.6M,YEM
73.2M,ZAF
36.8M,ZMB
26.1M,ZWE
74.1M,AFG
72.3M,AGO
2.46M,ALB
80.5k,AND
11.4M,ARE
51.6M,ARG
2.57M,ARM
99k,ATG
32.2M,AUS
8.92M,AUT
10.9M,AZE
24.2M,BDI
12.1M,BEL
25.3M,BEN
40.5M,BFA
204M,BGD
5.19M,BGR
1.81M,BHR
451k,BHS
2.74M,BIH
8.41M,BLR
539k,BLZ
16.6M,BOL
231M,BRA
268k,BRB
498k,BRN
874k,BTN
3.68M,BWA
11.5M,CAF
45.9M,CAN
9.75M,CHE
20.7M,CHL
1.31B,CHN
51.4M,
51.3M,CMR
217M,
10.4M,
57M,COL
1.25M,COM
727k,CPV
5.7M,CRI
10M,CUB
1.39M,CYP
10.6M,CZE
78.9M,DEU
1.5M,DJI
74.2k,DMA
6.45M,DNK
13.2M,DOM
60M,DZA
22.3M,ECU
160M,EGY
5.96M,ERI
44.2M,ESP
1.17M,EST
215M,ETH
5.46M,FIN
1.09M,FJI
65.8M,FRA
135k,
3.76M,GAB
71.7M,GBR
3.38M,GEO
52.2M,GHA
23.7M,GIN
4.67M,GMB
3.45M,GNB
2.79M,GNQ
9.14M,GRC
136k,GRD
24.6M,GTM
879k,GUY
6.98M,
14.3M,HND
,
3.33M,HRV
15.1M,HTI
8.82M,HUN
317M,IDN
1.67B,IND
5.72M,IRL
99M,IRN
74.5M,IRQ
409k,ISL
13M,ISR
52.3M,ITA
2.49M,JAM
15M,JOR
104M,JPN
25.6M,KAZ
85.2M,KEN
9.43M,
20.3M,KHM
189k,KIR
46.9k,
45.8M,KOR
5.16M,KWT
9.78M,
4.94M,LBN
8.89M,LBR
8.54M,LBY
178k,
42.3k,LIE
21.8M,LKA
2.9M,LSO
2.19M,LTU
782k,LUX
1.43M,LVA
45M,MAR
37.7k,MCO
3M,MDA
51.6M,MDG
570k,MDV
144M,MEX
51.2k,MHL
1.91M,MKD
47.4M,MLI
523k,MLT
59.9M,MMR
586k,MNE
4.52M,MNG
63M,MOZ
8.91M,MRT
1.23M,MUS
37.2M,MWI
41M,MYS
3.78M,NAM
67M,NER
377M,NGA
9.09M,NIC
17.9M,NLD
6.37M,NOR
37.4M,NPL
14.7k,NRU
5.95M,NZL
6.33M,OMN
368M,PAK
5.74M,PAN
42M,PER
158M,PHL
16.7k,PLW
14.9M,PNG
34.9M,POL
25.8M,
9.26M,PRT
8.59M,PRY
8.86M,
3.36M,QAT
17.5M,ROU
133M,RUS
23M,RWA
48.4M,SAU
84.5M,SDN
32.6M,SEN
6.34M,SGP
1.23M,SLB
13.6M,SLE
6.64M,SLV
32k,SMR
36.5M,SOM
5.78M,SRB
17.5M,SSD
367k,STP
726k,SUR
5.19M,
2M,SVN
11.9M,SWE
1.66M,SWZ
117k,SYC
38.3M,SYR
36.5M,TCD
15.5M,TGO
67.9M,THA
15.2M,TJK
8.26M,TKM
1.81M,TLS
131k,TON
1.49M,TTO
14.3M,TUN
95.8M,TUR
13.2k,TUV
22.4M,TWN
130M,TZA
87.6M,UGA
32.9M,UKR
3.34M,URY
375M,USA
45.6M,UZB
102k,VCT
35.9M,VEN
107M,VNM
579k,VUT
320k,WSM
55.3M,YEM
73.5M,ZAF
37.5M,ZMB
26.4M,ZWE
75.2M,AFG
73.8M,AGO
2.43M,ALB
80.2k,AND
11.5M,ARE
51.7M,ARG
2.56M,ARM
98.8k,ATG
32.4M,AUS
8.91M,AUT
10.8M,AZE
24.6M,BDI
12.1M,BEL
25.7M,BEN
41.2M,BFA
204M,BGD
5.13M,BGR
1.82M,BHR
450k,BHS
2.72M,BIH
8.37M,BLR
542k,BLZ
16.7M,BOL
231M,BRA
267k,BRB
498k,BRN
874k,BTN
3.71M,BWA
11.8M,CAF
46.1M,CAN
9.77M,CHE
20.7M,CHL
1.3B,CHN
52.2M,
52.2M,CMR
222M,
10.5M,
57M,COL
1.26M,COM
730k,CPV
5.7M,CRI
9.96M,CUB
1.39M,CYP
10.6M,CZE
78.7M,DEU
1.51M,DJI
73.9k,DMA
6.46M,DNK
13.2M,DOM
60.4M,DZA
22.4M,ECU
162M,EGY
6.04M,ERI
44M,ESP
1.17M,EST
218M,ETH
5.45M,FIN
1.1M,FJI
65.8M,FRA
136k,
3.8M,GAB
71.7M,GBR
3.37M,GEO
52.9M,GHA
24.1M,GIN
4.74M,GMB
3.49M,GNB
2.83M,GNQ
9.09M,GRC
136k,GRD
24.8M,GTM
878k,GUY
6.93M,
14.4M,HND
,
3.31M,HRV
15.2M,HTI
8.78M,HUN
318M,IDN
1.67B,IND
5.74M,IRL
99.1M,IRN
75.5M,IRQ
409k,ISL
13.1M,ISR
51.9M,ITA
2.47M,JAM
15.1M,JOR
103M,JPN
25.8M,KAZ
86.2M,KEN
9.52M,
20.3M,KHM
190k,KIR
46.7k,
45.3M,KOR
5.16M,KWT
9.83M,
4.95M,LBN
9.02M,LBR
8.57M,LBY
177k,
42.3k,LIE
21.7M,LKA
2.91M,LSO
2.17M,LTU
785k,LUX
1.42M,LVA
45.2M,MAR
37.8k,MCO
2.99M,MDA
52.4M,MDG
572k,MDV
144M,MEX
51.4k,MHL
1.9M,MKD
48.4M,MLI
521k,MLT
59.9M,MMR
584k,MNE
4.55M,MNG
64.2M,MOZ
9.07M,MRT
1.22M,MUS
37.8M,MWI
41.2M,MYS
3.82M,NAM
68.9M,NER
383M,NGA
9.14M,NIC
17.9M,NLD
6.39M,NOR
37.5M,NPL
14.7k,NRU
5.96M,NZL
6.39M,OMN
372M,PAK
5.77M,PAN
42.2M,PER
159M,PHL
16.6k,PLW
15.1M,PNG
34.7M,POL
25.7M,
9.21M,PRT
8.63M,PRY
8.99M,
3.38M,QAT
17.4M,ROU
133M,RUS
23.3M,RWA
48.6M,SAU
85.9M,SDN
33.2M,SEN
6.32M,SGP
1.24M,SLB
13.7M,SLE
6.62M,SLV
31.9k,SMR
37.2M,SOM
5.72M,SRB
17.7M,SSD
371k,STP
727k,SUR
5.16M,
2M,SVN
11.9M,SWE
1.67M,SWZ
117k,SYC
38.6M,SYR
37.2M,TCD
15.7M,TGO
67.5M,THA
15.4M,TJK
8.31M,TKM
1.82M,TLS
132k,TON
1.48M,TTO
14.4M,TUN
96M,TUR
13.3k,TUV
22.3M,TWN
132M,TZA
89M,UGA
32.6M,UKR
3.33M,URY
376M,USA
45.9M,UZB
101k,VCT
36M,VEN
107M,VNM
588k,VUT
324k,WSM
56M,YEM
73.8M,ZAF
38.1M,ZMB
26.8M,ZWE
76.4M,AFG
75.2M,AGO
2.41M,ALB
79.8k,AND
11.6M,ARE
51.8M,ARG
2.55M,ARM
98.6k,ATG
32.5M,AUS
8.88M,AUT
10.8M,AZE
25M,BDI
12.1M,BEL
26.2M,BEN
41.8M,BFA
205M,BGD
5.08M,BGR
1.83M,BHR
450k,BHS
2.7M,BIH
8.32M,BLR
545k,BLZ
16.8M,BOL
230M,BRA
265k,BRB
498k,BRN
874k,BTN
3.73M,BWA
12M,CAF
46.2M,CAN
9.79M,CHE
20.6M,CHL
1.29B,CHN
53.1M,
53M,CMR
227M,
10.7M,
57M,COL
1.27M,COM
733k,CPV
5.7M,CRI
9.88M,CUB
1.4M,CYP
10.6M,CZE
78.4M,DEU
1.52M,DJI
73.7k,DMA
6.47M,DNK
13.2M,DOM
60.9M,DZA
22.4M,ECU
163M,EGY
6.12M,ERI
43.7M,ESP
1.16M,EST
221M,ETH
5.44M,FIN
1.1M,FJI
65.7M,FRA
136k,
3.85M,GAB
71.8M,GBR
3.35M,GEO
53.5M,GHA
24.4M,GIN
4.8M,GMB
3.53M,GNB
2.86M,GNQ
9.03M,GRC
136k,GRD
24.9M,GTM
877k,GUY
6.89M,
14.4M,HND
,
3.28M,HRV
15.3M,HTI
8.74M,HUN
318M,IDN
1.68B,IND
5.75M,IRL
99.2M,IRN
76.6M,IRQ
409k,ISL
13.3M,ISR
51.5M,ITA
2.44M,JAM
15.3M,JOR
102M,JPN
26.1M,KAZ
87.1M,KEN
9.6M,
20.4M,KHM
192k,KIR
46.6k,
44.9M,KOR
5.16M,KWT
9.87M,
4.95M,LBN
9.14M,LBR
8.6M,LBY
176k,
42.2k,LIE
21.7M,LKA
2.93M,LSO
2.15M,LTU
788k,LUX
1.41M,LVA
45.4M,MAR
38k,MCO
2.98M,MDA
53.2M,MDG
574k,MDV
144M,MEX
51.6k,MHL
1.89M,MKD
49.4M,MLI
520k,MLT
59.9M,MMR
582k,MNE
4.58M,MNG
65.3M,MOZ
9.23M,MRT
1.21M,MUS
38.3M,MWI
41.3M,MYS
3.86M,NAM
70.8M,NER
388M,NGA
9.19M,NIC
17.8M,NLD
6.41M,NOR
37.7M,NPL
14.8k,NRU
5.97M,NZL
6.45M,OMN
376M,PAK
5.8M,PAN
42.4M,PER
160M,PHL
16.6k,PLW
15.2M,PNG
34.5M,POL
25.6M,
9.15M,PRT
8.67M,PRY
9.11M,
3.41M,QAT
17.3M,ROU
132M,RUS
23.7M,RWA
48.9M,SAU
87.3M,SDN
33.8M,SEN
6.31M,SGP
1.26M,SLB
13.9M,SLE
6.61M,SLV
31.7k,SMR
38M,SOM
5.67M,SRB
17.9M,SSD
376k,STP
729k,SUR
5.14M,
1.99M,SVN
12M,SWE
1.68M,SWZ
117k,SYC
38.9M,SYR
37.9M,TCD
16M,TGO
67.1M,THA
15.5M,TJK
8.35M,TKM
1.83M,TLS
132k,TON
1.47M,TTO
14.4M,TUN
96.1M,TUR
13.3k,TUV
22.2M,TWN
135M,TZA
90.5M,UGA
32.3M,UKR
3.32M,URY
377M,USA
46.2M,UZB
101k,VCT
36.2M,VEN
107M,VNM
598k,VUT
327k,WSM
56.7M,YEM
74.1M,ZAF
38.8M,ZMB
27.1M,ZWE
77.5M,AFG
76.7M,AGO
2.39M,ALB
79.4k,AND
11.7M,ARE
51.9M,ARG
2.53M,ARM
98.3k,ATG
32.7M,AUS
8.86M,AUT
10.8M,AZE
25.4M,BDI
12.1M,BEL
26.7M,BEN
42.4M,BFA
205M,BGD
5.03M,BGR
1.83M,BHR
450k,BHS
2.67M,BIH
8.28M,BLR
548k,BLZ
17M,BOL
230M,BRA
264k,BRB
497k,BRN
873k,BTN
3.76M,BWA
12.2M,CAF
46.4M,CAN
9.81M,CHE
20.6M,CHL
1.28B,CHN
54M,
53.9M,CMR
232M,
10.9M,
56.9M,COL
1.28M,COM
735k,CPV
5.69M,CRI
9.81M,CUB
1.4M,CYP
10.6M,CZE
78.1M,DEU
1.53M,DJI
73.5k,DMA
6.48M,DNK
13.3M,DOM
61.3M,DZA
22.5M,ECU
165M,EGY
6.2M,ERI
43.4M,ESP
1.15M,EST
224M,ETH
5.43M,FIN
1.1M,FJI
65.6M,FRA
136k,
3.89M,GAB
71.8M,GBR
3.34M,GEO
54.1M,GHA
24.7M,GIN
4.87M,GMB
3.58M,GNB
2.9M,GNQ
8.97M,GRC
136k,GRD
25.1M,GTM
877k,GUY
6.85M,
14.5M,HND
,
3.25M,HRV
15.4M,HTI
8.7M,HUN
318M,IDN
1.68B,IND
5.76M,IRL
99.2M,IRN
77.6M,IRQ
409k,ISL
13.4M,ISR
51.1M,ITA
2.42M,JAM
15.4M,JOR
102M,JPN
26.3M,KAZ
88.1M,KEN
9.69M,
20.4M,KHM
194k,KIR
46.4k,
44.4M,KOR
5.16M,KWT
9.92M,
4.96M,LBN
9.27M,LBR
8.63M,LBY
176k,
42.2k,LIE
21.6M,LKA
2.94M,LSO
2.14M,LTU
791k,LUX
1.4M,LVA
45.5M,MAR
38.1k,MCO
2.98M,MDA
54M,MDG
575k,MDV
144M,MEX
51.7k,MHL
1.87M,MKD
50.4M,MLI
518k,MLT
59.9M,MMR
579k,MNE
4.61M,MNG
66.4M,MOZ
9.39M,MRT
1.21M,MUS
38.9M,MWI
41.4M,MYS
3.9M,NAM
72.8M,NER
394M,NGA
9.24M,NIC
17.8M,NLD
6.43M,NOR
37.8M,NPL
14.8k,NRU
5.99M,NZL
6.51M,OMN
380M,PAK
5.83M,PAN
42.6M,PER
161M,PHL
16.5k,PLW
15.3M,PNG
34.3M,POL
25.6M,
9.1M,PRT
8.71M,PRY
9.23M,
3.43M,QAT
17.2M,ROU
132M,RUS
24M,RWA
49.1M,SAU
88.8M,SDN
34.4M,SEN
6.29M,SGP
1.28M,SLB
14M,SLE
6.59M,SLV
31.5k,SMR
38.7M,SOM
5.62M,SRB
18.1M,SSD
381k,STP
731k,SUR
5.12M,
1.98M,SVN
12M,SWE
1.7M,SWZ
117k,SYC
39.1M,SYR
38.7M,TCD
16.3M,TGO
66.6M,THA
15.7M,TJK
8.39M,TKM
1.84M,TLS
133k,TON
1.47M,TTO
14.4M,TUN
96.2M,TUR
13.4k,TUV
22M,TWN
138M,TZA
91.9M,UGA
32M,UKR
3.3M,URY
377M,USA
46.4M,UZB
101k,VCT
36.3M,VEN
107M,VNM
608k,VUT
330k,WSM
57.4M,YEM
74.3M,ZAF
39.4M,ZMB
27.4M,ZWE
78.7M,AFG
78.1M,AGO
2.36M,ALB
78.9k,AND
11.7M,ARE
52M,ARG
2.52M,ARM
98.1k,ATG
32.8M,AUS
8.84M,AUT
10.7M,AZE
25.8M,BDI
12.1M,BEL
27.2M,BEN
43M,BFA
206M,BGD
4.98M,BGR
1.84M,BHR
449k,BHS
2.65M,BIH
8.23M,BLR
551k,BLZ
17.1M,BOL
230M,BRA
263k,BRB
496k,BRN
872k,BTN
3.78M,BWA
12.4M,CAF
46.6M,CAN
9.82M,CHE
20.6M,CHL
1.27B,CHN
54.9M,
54.8M,CMR
237M,
11M,
56.9M,COL
1.3M,COM
738k,CPV
5.69M,CRI
9.73M,CUB
1.4M,CYP
10.6M,CZE
77.8M,DEU
1.54M,DJI
73.2k,DMA
6.5M,DNK
13.3M,DOM
61.7M,DZA
22.6M,ECU
166M,EGY
6.27M,ERI
43.2M,ESP
1.15M,EST
228M,ETH
5.42M,FIN
1.11M,FJI
65.5M,FRA
137k,
3.94M,GAB
71.8M,GBR
3.32M,GEO
54.7M,GHA
25.1M,GIN
4.93M,GMB
3.62M,GNB
2.93M,GNQ
8.9M,GRC
136k,GRD
25.3M,GTM
875k,GUY
6.8M,
14.6M,HND
,
3.23M,HRV
15.4M,HTI
8.66M,HUN
319M,IDN
1.68B,IND
5.77M,IRL
99.2M,IRN
78.6M,IRQ
409k,ISL
13.5M,ISR
50.7M,ITA
2.39M,JAM
15.5M,JOR
101M,JPN
26.5M,KAZ
89M,KEN
9.77M,
20.5M,KHM
196k,KIR
46.2k,
43.9M,KOR
5.15M,KWT
9.96M,
4.96M,LBN
9.39M,LBR
8.66M,LBY
175k,
42.2k,LIE
21.5M,LKA
2.95M,LSO
2.12M,LTU
794k,LUX
1.39M,LVA
45.6M,MAR
38.3k,MCO
2.97M,MDA
54.8M,MDG
577k,MDV
144M,MEX
51.9k,MHL
1.86M,MKD
51.4M,MLI
517k,MLT
59.9M,MMR
577k,MNE
4.64M,MNG
67.5M,MOZ
9.55M,MRT
1.2M,MUS
39.5M,MWI
41.5M,MYS
3.94M,NAM
74.7M,NER
399M,NGA
9.28M,NIC
17.8M,NLD
6.46M,NOR
37.9M,NPL
14.8k,NRU
6M,NZL
6.57M,OMN
384M,PAK
5.86M,PAN
42.7M,PER
162M,PHL
16.4k,PLW
15.5M,PNG
34.1M,POL
25.5M,
9.04M,PRT
8.75M,PRY
9.35M,
3.45M,QAT
17.1M,ROU
131M,RUS
24.3M,RWA
49.3M,SAU
90.2M,SDN
35M,SEN
6.27M,SGP
1.3M,SLB
14.2M,SLE
6.57M,SLV
31.3k,SMR
39.5M,SOM
5.57M,SRB
18.3M,SSD
386k,STP
732k,SUR
5.1M,
1.97M,SVN
12.1M,SWE
1.71M,SWZ
117k,SYC
39.4M,SYR
39.4M,TCD
16.5M,TGO
66.2M,THA
15.9M,TJK
8.43M,TKM
1.85M,TLS
133k,TON
1.46M,TTO
14.4M,TUN
96.3M,TUR
13.5k,TUV
21.9M,TWN
140M,TZA
93.2M,UGA
31.6M,UKR
3.29M,URY
378M,USA
46.7M,UZB
100k,VCT
36.3M,VEN
107M,VNM
618k,VUT
334k,WSM
58M,YEM
74.6M,ZAF
40M,ZMB
27.7M,ZWE
79.8M,AFG
79.6M,AGO
2.34M,ALB
78.5k,AND
11.8M,ARE
52.1M,ARG
2.51M,ARM
97.8k,ATG
33M,AUS
8.82M,AUT
10.7M,AZE
26.2M,BDI
12M,BEL
27.7M,BEN
43.7M,BFA
206M,BGD
4.92M,BGR
1.85M,BHR
449k,BHS
2.63M,BIH
8.19M,BLR
554k,BLZ
17.2M,BOL
229M,BRA
261k,BRB
495k,BRN
871k,BTN
3.81M,BWA
12.6M,CAF
46.8M,CAN
9.84M,CHE
20.6M,CHL
1.26B,CHN
55.8M,
55.7M,CMR
242M,
11.2M,
56.9M,COL
1.31M,COM
740k,CPV
5.68M,CRI
9.65M,CUB
1.4M,CYP
10.6M,CZE
77.5M,DEU
1.55M,DJI
73k,DMA
6.51M,DNK
13.3M,DOM
62M,DZA
22.7M,ECU
168M,EGY
6.35M,ERI
42.9M,ESP
1.14M,EST
231M,ETH
5.41M,FIN
1.11M,FJI
65.4M,FRA
137k,
3.98M,GAB
71.8M,GBR
3.3M,GEO
55.3M,GHA
25.4M,GIN
4.99M,GMB
3.66M,GNB
2.96M,GNQ
8.84M,GRC
136k,GRD
25.4M,GTM
874k,GUY
6.75M,
14.7M,HND
,
3.2M,HRV
15.5M,HTI
8.62M,HUN
319M,IDN
1.69B,IND
5.77M,IRL
99.1M,IRN
79.6M,IRQ
409k,ISL
13.7M,ISR
50.3M,ITA
2.36M,JAM
15.6M,JOR
100M,JPN
26.7M,KAZ
89.9M,KEN
9.85M,
20.5M,KHM
198k,KIR
46.1k,
43.4M,KOR
5.14M,KWT
10M,
4.96M,LBN
9.51M,LBR
8.68M,LBY
174k,
42.2k,LIE
21.4M,LKA
2.97M,LSO
2.1M,LTU
796k,LUX
1.37M,LVA
45.7M,MAR
38.4k,MCO
2.96M,MDA
55.6M,MDG
578k,MDV
144M,MEX
52k,MHL
1.85M,MKD
52.3M,MLI
515k,MLT
59.9M,MMR
574k,MNE
4.67M,MNG
68.6M,MOZ
9.7M,MRT
1.19M,MUS
40.1M,MWI
41.6M,MYS
3.98M,NAM
76.7M,NER
404M,NGA
9.32M,NIC
17.7M,NLD
6.48M,NOR
38M,NPL
14.8k,NRU
6.01M,NZL
6.62M,OMN
388M,PAK
5.88M,PAN
42.9M,PER
163M,PHL
16.4k,PLW
15.6M,PNG
33.9M,POL
25.4M,
8.98M,PRT
8.78M,PRY
9.47M,
3.47M,QAT
17M,ROU
131M,RUS
24.6M,RWA
49.5M,SAU
91.6M,SDN
35.7M,SEN
6.25M,SGP
1.32M,SLB
14.3M,SLE
6.56M,SLV
31.1k,SMR
40.2M,SOM
5.51M,SRB
18.5M,SSD
390k,STP
734k,SUR
5.07M,
1.96M,SVN
12.1M,SWE
1.73M,SWZ
117k,SYC
39.7M,SYR
40.1M,TCD
16.8M,TGO
65.7M,THA
16M,TJK
8.46M,TKM
1.86M,TLS
134k,TON
1.45M,TTO
14.5M,TUN
96.3M,TUR
13.5k,TUV
21.7M,TWN
143M,TZA
94.6M,UGA
31.3M,UKR
3.28M,URY
378M,USA
47M,UZB
99.7k,VCT
36.4M,VEN
107M,VNM
627k,VUT
337k,WSM
58.7M,YEM
74.8M,ZAF
40.7M,ZMB
28M,ZWE
80.9M,AFG
81M,AGO
2.31M,ALB
78k,AND
11.9M,ARE
52.1M,ARG
2.49M,ARM
97.5k,ATG
33.2M,AUS
8.79M,AUT
10.7M,AZE
26.6M,BDI
12M,BEL
28.1M,BEN
44.3M,BFA
206M,BGD
4.87M,BGR
1.86M,BHR
448k,BHS
2.61M,BIH
8.14M,BLR
556k,BLZ
17.3M,BOL
229M,BRA
260k,BRB
494k,BRN
870k,BTN
3.83M,BWA
12.8M,CAF
46.9M,CAN
9.85M,CHE
20.5M,CHL
1.25B,CHN
56.7M,
56.6M,CMR
247M,
11.4M,
56.8M,COL
1.32M,COM
742k,CPV
5.67M,CRI
9.57M,CUB
1.4M,CYP
10.6M,CZE
77.3M,DEU
1.56M,DJI
72.7k,DMA
6.52M,DNK
13.3M,DOM
62.4M,DZA
22.7M,ECU
169M,EGY
6.43M,ERI
42.6M,ESP
1.13M,EST
234M,ETH
5.41M,FIN
1.11M,FJI
65.3M,FRA
137k,
4.02M,GAB
71.8M,GBR
3.29M,GEO
55.9M,GHA
25.7M,GIN
5.06M,GMB
3.7M,GNB
3M,GNQ
8.78M,GRC
136k,GRD
25.6M,GTM
872k,GUY
6.71M,
14.8M,HND
,
3.17M,HRV
15.6M,HTI
8.58M,HUN
319M,IDN
1.69B,IND
5.78M,IRL
99M,IRN
80.6M,IRQ
409k,ISL
13.8M,ISR
49.9M,ITA
2.34M,JAM
15.7M,JOR
99.5M,JPN
26.9M,KAZ
90.8M,KEN
9.93M,
20.6M,KHM
199k,KIR
45.9k,
42.9M,KOR
5.13M,KWT
10M,
4.96M,LBN
9.63M,LBR
8.7M,LBY
173k,
42.1k,LIE
21.3M,LKA
2.98M,LSO
2.09M,LTU
799k,LUX
1.36M,LVA
45.9M,MAR
38.6k,MCO
2.95M,MDA
56.4M,MDG
578k,MDV
144M,MEX
52.1k,MHL
1.84M,MKD
53.3M,MLI
514k,MLT
59.9M,MMR
572k,MNE
4.7M,MNG
69.8M,MOZ
9.86M,MRT
1.18M,MUS
40.7M,MWI
41.7M,MYS
4.02M,NAM
78.7M,NER
409M,NGA
9.36M,NIC
17.7M,NLD
6.5M,NOR
38.1M,NPL
14.8k,NRU
6.02M,NZL
6.68M,OMN
392M,PAK
5.91M,PAN
43M,PER
164M,PHL
16.3k,PLW
15.7M,PNG
33.6M,POL
25.3M,
8.92M,PRT
8.81M,PRY
9.58M,
3.5M,QAT
16.9M,ROU
130M,RUS
24.9M,RWA
49.7M,SAU
93M,SDN
36.3M,SEN
6.23M,SGP
1.34M,SLB
14.5M,SLE
6.53M,SLV
30.9k,SMR
41M,SOM
5.46M,SRB
18.7M,SSD
395k,STP
735k,SUR
5.05M,
1.95M,SVN
12.1M,SWE
1.74M,SWZ
116k,SYC
39.9M,SYR
40.9M,TCD
17M,TGO
65.3M,THA
16.2M,TJK
8.5M,TKM
1.87M,TLS
134k,TON
1.44M,TTO
14.5M,TUN
96.3M,TUR
13.6k,TUV
21.6M,TWN
145M,TZA
96M,UGA
31M,UKR
3.27M,URY
379M,USA
47.2M,UZB
99.3k,VCT
36.5M,VEN
107M,VNM
637k,VUT
341k,WSM
59.3M,YEM
75M,ZAF
41.3M,ZMB
28.3M,ZWE
82M,AFG
82.5M,AGO
2.29M,ALB
77.5k,AND
11.9M,ARE
52.2M,ARG
2.48M,ARM
97.2k,ATG
33.3M,AUS
8.77M,AUT
10.6M,AZE
27M,BDI
12M,BEL
28.6M,BEN
44.9M,BFA
207M,BGD
4.82M,BGR
1.86M,BHR
448k,BHS
2.59M,BIH
8.09M,BLR
559k,BLZ
17.4M,BOL
229M,BRA
259k,BRB
493k,BRN
869k,BTN
3.85M,BWA
13M,CAF
47.1M,CAN
9.86M,CHE
20.5M,CHL
1.24B,CHN
57.6M,
57.4M,CMR
252M,
11.5M,
56.7M,COL
1.33M,COM
744k,CPV
5.66M,CRI
9.49M,CUB
1.4M,CYP
10.6M,CZE
77M,DEU
1.56M,DJI
72.4k,DMA
6.54M,DNK
13.3M,DOM
62.7M,DZA
22.8M,ECU
170M,EGY
6.5M,ERI
42.2M,ESP
1.12M,EST
237M,ETH
5.4M,FIN
1.11M,FJI
65.2M,FRA
137k,
4.06M,GAB
71.8M,GBR
3.27M,GEO
56.4M,GHA
26M,GIN
5.12M,GMB
3.74M,GNB
3.03M,GNQ
8.71M,GRC
136k,GRD
25.7M,GTM
871k,GUY
6.66M,
14.9M,HND
,
3.15M,HRV
15.7M,HTI
8.54M,HUN
319M,IDN
1.69B,IND
5.78M,IRL
98.9M,IRN
81.6M,IRQ
409k,ISL
13.9M,ISR
49.5M,ITA
2.31M,JAM
15.8M,JOR
98.8M,JPN
27.1M,KAZ
91.7M,KEN
10M,
20.6M,KHM
201k,KIR
45.7k,
42.4M,KOR
5.12M,KWT
10.1M,
4.96M,LBN
9.75M,LBR
8.72M,LBY
172k,
42.1k,LIE
21.2M,LKA
2.99M,LSO
2.07M,LTU
802k,LUX
1.35M,LVA
46M,MAR
38.8k,MCO
2.94M,MDA
57.2M,MDG
579k,MDV
143M,MEX
52.2k,MHL
1.82M,MKD
54.3M,MLI
512k,MLT
59.8M,MMR
569k,MNE
4.72M,MNG
70.9M,MOZ
10M,MRT
1.18M,MUS
41.3M,MWI
41.8M,MYS
4.06M,NAM
80.7M,NER
414M,NGA
9.4M,NIC
17.7M,NLD
6.52M,NOR
38.2M,NPL
14.8k,NRU
6.03M,NZL
6.73M,OMN
396M,PAK
5.94M,PAN
43.1M,PER
165M,PHL
16.3k,PLW
15.8M,PNG
33.4M,POL
25.2M,
8.86M,PRT
8.85M,PRY
9.7M,
3.52M,QAT
16.8M,ROU
130M,RUS
25.2M,RWA
49.9M,SAU
94.4M,SDN
36.9M,SEN
6.21M,SGP
1.36M,SLB
14.6M,SLE
6.51M,SLV
30.7k,SMR
41.7M,SOM
5.4M,SRB
18.9M,SSD
400k,STP
737k,SUR
5.02M,
1.95M,SVN
12.2M,SWE
1.75M,SWZ
116k,SYC
40.2M,SYR
41.6M,TCD
17.3M,TGO
64.8M,THA
16.3M,TJK
8.53M,TKM
1.88M,TLS
135k,TON
1.44M,TTO
14.5M,TUN
96.3M,TUR
13.6k,TUV
21.4M,TWN
148M,TZA
97.3M,UGA
30.7M,UKR
3.25M,URY
379M,USA
47.4M,UZB
98.9k,VCT
36.6M,VEN
107M,VNM
647k,VUT
344k,WSM
59.9M,YEM
75.2M,ZAF
42M,ZMB
28.6M,ZWE
83.1M,AFG
83.9M,AGO
2.27M,ALB
77k,AND
12M,ARE
52.2M,ARG
2.46M,ARM
96.8k,ATG
33.5M,AUS
8.74M,AUT
10.6M,AZE
27.4M,BDI
12M,BEL
29.1M,BEN
45.5M,BFA
207M,BGD
4.76M,BGR
1.87M,BHR
447k,BHS
2.57M,BIH
8.05M,BLR
561k,BLZ
17.5M,BOL
228M,BRA
257k,BRB
492k,BRN
867k,BTN
3.87M,BWA
13.3M,CAF
47.3M,CAN
9.87M,CHE
20.4M,CHL
1.23B,CHN
58.5M,
58.3M,CMR
257M,
11.7M,
56.7M,COL
1.34M,COM
745k,CPV
5.65M,CRI
9.41M,CUB
1.4M,CYP
10.6M,CZE
76.7M,DEU
1.57M,DJI
72.1k,DMA
6.55M,DNK
13.4M,DOM
63M,DZA
22.9M,ECU
172M,EGY
6.58M,ERI
41.9M,ESP
1.12M,EST
240M,ETH
5.39M,FIN
1.11M,FJI
65.1M,FRA
137k,
4.11M,GAB
71.8M,GBR
3.25M,GEO
57M,GHA
26.3M,GIN
5.18M,GMB
3.78M,GNB
3.06M,GNQ
8.64M,GRC
136k,GRD
25.9M,GTM
869k,GUY
6.61M,
14.9M,HND
,
3.12M,HRV
15.7M,HTI
8.5M,HUN
319M,IDN
1.69B,IND
5.79M,IRL
98.7M,IRN
82.6M,IRQ
409k,ISL
14.1M,ISR
49.1M,ITA
2.28M,JAM
15.9M,JOR
98.1M,JPN
27.3M,KAZ
92.6M,KEN
10.1M,
20.6M,KHM
202k,KIR
45.5k,
41.9M,KOR
5.1M,KWT
10.1M,
4.95M,LBN
9.87M,LBR
